 time            v(g_pulse)      v(n1)          
 1.19186810e-09  0.00000000e+00  9.88488638e-01 
 1.19231193e-09  0.00000000e+00  9.75275681e-01 
 1.19276845e-09  0.00000000e+00  9.61620397e-01 
 1.19323869e-09  0.00000000e+00  9.47494709e-01 
 1.19372400e-09  0.00000000e+00  9.32860334e-01 
 1.19422567e-09  0.00000000e+00  9.17680753e-01 
 1.19474536e-09  0.00000000e+00  9.01908392e-01 
 1.19528485e-09  0.00000000e+00  8.85492169e-01 
 1.19584653e-09  0.00000000e+00  8.68363575e-01 
 1.19643344e-09  0.00000000e+00  8.50434825e-01 
 1.19705026e-09  0.00000000e+00  8.31569900e-01 
 1.19770480e-09  0.00000000e+00  8.11542842e-01 
 1.19832235e-09  0.00000000e+00  7.92671043e-01 
 1.19896869e-09  0.00000000e+00  7.72976085e-01 
 1.19942781e-09  0.00000000e+00  7.59028316e-01 
 1.19989807e-09  0.00000000e+00  7.44793060e-01 
 1.20040735e-09  0.00000000e+00  7.29448241e-01 
 1.20090598e-09  0.00000000e+00  7.14505789e-01 
 1.20147271e-09  0.00000000e+00  6.97638058e-01 
 1.20200207e-09  0.00000000e+00  6.82004702e-01 
 1.20255152e-09  0.00000000e+00  6.65916491e-01 
 1.20308644e-09  0.00000000e+00  6.50401621e-01 
 1.20364743e-09  0.00000000e+00  6.34301554e-01 
 1.20420524e-09  0.00000000e+00  6.18480160e-01 
 1.20479005e-09  0.00000000e+00  6.02108065e-01 
 1.20537891e-09  0.00000000e+00  5.85859555e-01 
 1.20599529e-09  0.00000000e+00  5.69123092e-01 
 1.20662031e-09  0.00000000e+00  5.52451357e-01 
 1.20727174e-09  0.00000000e+00  5.35413721e-01 
 1.20793292e-09  0.00000000e+00  5.18492535e-01 
 1.20861614e-09  0.00000000e+00  5.01419618e-01 
 1.20930564e-09  0.00000000e+00  4.84634223e-01 
 1.21000884e-09  0.00000000e+00  4.67994874e-01 
 1.21071164e-09  0.00000000e+00  4.51859120e-01 
 1.21117342e-09  0.00000000e+00  4.41539593e-01 
 1.21161107e-09  0.00000000e+00  4.31976089e-01 
 1.21206472e-09  0.00000000e+00  4.22283541e-01 
 1.21252488e-09  0.00000000e+00  4.12682375e-01 
 1.21297732e-09  0.00000000e+00  4.03467052e-01 
 1.21339639e-09  0.00000000e+00  3.95132337e-01 
 1.21384975e-09  0.00000000e+00  3.86334820e-01 
 1.21431757e-09  0.00000000e+00  3.77498491e-01 
 1.21490207e-09  0.00000000e+00  3.66811973e-01 
 1.21527686e-09  0.00000000e+00  3.60172667e-01 
 1.21566412e-09  0.00000000e+00  3.53488894e-01 
 1.21611317e-09  0.00000000e+00  3.45963229e-01 
 1.21656017e-09  0.00000000e+00  3.38711617e-01 
 1.21709930e-09  0.00000000e+00  3.30277150e-01 
 1.21766726e-09  0.00000000e+00  3.21754944e-01 
 1.21824778e-09  0.00000000e+00  3.13422397e-01 
 1.21882882e-09  0.00000000e+00  3.05455908e-01 
 1.21940837e-09  0.00000000e+00  2.97871941e-01 
 1.21999523e-09  0.00000000e+00  2.90549721e-01 
 1.22056668e-09  0.00000000e+00  2.83754440e-01 
 1.22113176e-09  0.00000000e+00  2.77348656e-01 
 1.22168201e-09  0.00000000e+00  2.71400524e-01 
 1.22222741e-09  0.00000000e+00  2.65776236e-01 
 1.22276418e-09  0.00000000e+00  2.60494940e-01 
 1.22330415e-09  0.00000000e+00  2.55426414e-01 
 1.22385611e-09  0.00000000e+00  2.50487623e-01 
 1.22439513e-09  0.00000000e+00  2.45889737e-01 
 1.22483203e-09  0.00000000e+00  2.42317458e-01 
 1.22523734e-09  0.00000000e+00  2.39120140e-01 
 1.22569642e-09  0.00000000e+00  2.35625076e-01 
 1.22621766e-09  0.00000000e+00  2.31807674e-01 
 1.22663237e-09  0.00000000e+00  2.28878582e-01 
 1.22705298e-09  0.00000000e+00  2.25997483e-01 
 1.22744086e-09  0.00000000e+00  2.23414461e-01 
 1.22787319e-09  0.00000000e+00  2.20613701e-01 
 1.22828194e-09  0.00000000e+00  2.18036520e-01 
 1.22872991e-09  0.00000000e+00  2.15285004e-01 
 1.22915685e-09  0.00000000e+00  2.12728179e-01 
 1.22961540e-09  0.00000000e+00  2.10046718e-01 
 1.23006220e-09  0.00000000e+00  2.07492595e-01 
 1.23052857e-09  0.00000000e+00  2.04881700e-01 
 1.23098426e-09  0.00000000e+00  2.02378536e-01 
 1.23144962e-09  0.00000000e+00  1.99864315e-01 
 1.23190332e-09  0.00000000e+00  1.97447174e-01 
 1.23235968e-09  0.00000000e+00  1.95042416e-01 
 1.23280392e-09  0.00000000e+00  1.92719758e-01 
 1.23324680e-09  0.00000000e+00  1.90414316e-01 
 1.23366782e-09  0.00000000e+00  1.88224579e-01 
 1.23407550e-09  0.00000000e+00  1.86098803e-01 
 1.23446468e-09  0.00000000e+00  1.84058291e-01 
 1.23484599e-09  0.00000000e+00  1.82043258e-01 
 1.23523232e-09  0.00000000e+00  1.79979418e-01 
 1.23548105e-09  0.00000000e+00  1.78636674e-01 
 1.23576984e-09  0.00000000e+00  1.77063318e-01 
 1.23606560e-09  0.00000000e+00  1.75434561e-01 
 1.23639806e-09  0.00000000e+00  1.73580705e-01 
 1.23670803e-09  0.00000000e+00  1.71828940e-01 
 1.23704272e-09  0.00000000e+00  1.69909075e-01 
 1.23737757e-09  0.00000000e+00  1.67955574e-01 
 1.23778240e-09  0.00000000e+00  1.65544261e-01 
 1.23815133e-09  0.00000000e+00  1.63294115e-01 
 1.23854187e-09  0.00000000e+00  1.60852169e-01 
 1.23892939e-09  0.00000000e+00  1.58364895e-01 
 1.23936044e-09  0.00000000e+00  1.55521555e-01 
 1.23981422e-09  0.00000000e+00  1.52441702e-01 
 1.24027454e-09  0.00000000e+00  1.49230113e-01 
 1.24075925e-09  0.00000000e+00  1.45758962e-01 
 1.24120691e-09  0.00000000e+00  1.42478333e-01 
 1.24164695e-09  0.00000000e+00  1.39190910e-01 
 1.24206400e-09  0.00000000e+00  1.36024971e-01 
 1.24248391e-09  0.00000000e+00  1.32794095e-01 
 1.24287824e-09  0.00000000e+00  1.29727335e-01 
 1.24330682e-09  0.00000000e+00  1.26368296e-01 
 1.24371850e-09  0.00000000e+00  1.23124191e-01 
 1.24413041e-09  0.00000000e+00  1.19869030e-01 
 1.24453857e-09  0.00000000e+00  1.16642214e-01 
 1.24491640e-09  0.00000000e+00  1.13660421e-01 
 1.24530908e-09  0.00000000e+00  1.10573352e-01 
 1.24567263e-09  0.00000000e+00  1.07731214e-01 
 1.24605590e-09  0.00000000e+00  1.04756813e-01 
 1.24642227e-09  0.00000000e+00  1.01939277e-01 
 1.24680296e-09  0.00000000e+00  9.90425573e-02 
 1.24717702e-09  0.00000000e+00  9.62311087e-02 
 1.24756075e-09  0.00000000e+00  9.33867201e-02 
 1.24794438e-09  0.00000000e+00  9.05867149e-02 
 1.24833622e-09  0.00000000e+00  8.77751983e-02 
 1.24873188e-09  0.00000000e+00  8.49887450e-02 
 1.24913613e-09  0.00000000e+00  8.21990082e-02 
 1.24954687e-09  0.00000000e+00  7.94259746e-02 
 1.24996738e-09  0.00000000e+00  7.66532945e-02 
 1.25039666e-09  0.00000000e+00  7.38936210e-02 
 1.25083732e-09  0.00000000e+00  7.11365755e-02 
 1.25128907e-09  0.00000000e+00  6.83909060e-02 
 1.25175424e-09  0.00000000e+00  6.56496429e-02 
 1.25223311e-09  0.00000000e+00  6.29189570e-02 
 1.25272807e-09  0.00000000e+00  6.01936345e-02 
 1.25324012e-09  0.00000000e+00  5.74772642e-02 
 1.25377232e-09  0.00000000e+00  5.47639554e-02 
 1.25432736e-09  0.00000000e+00  5.20517515e-02 
 1.25491122e-09  0.00000000e+00  4.93261631e-02 
 1.25553321e-09  0.00000000e+00  4.65642245e-02 
 1.25614887e-09  0.00000000e+00  4.39729024e-02 
 1.25654002e-09  0.00000000e+00  4.24008082e-02 
 1.25702374e-09  0.00000000e+00  4.05370074e-02 
 1.25753676e-09  0.00000000e+00  3.86589855e-02 
 1.25789085e-09  0.00000000e+00  3.74225219e-02 
 1.25830744e-09  0.00000000e+00  3.60296664e-02 
 1.25868844e-09  0.00000000e+00  3.48142329e-02 
 1.25915031e-09  0.00000000e+00  3.34143647e-02 
 1.25965425e-09  0.00000000e+00  3.19774003e-02 
 1.26016436e-09  0.00000000e+00  3.06164912e-02 
 1.26068108e-09  0.00000000e+00  2.93307609e-02 
 1.26120780e-09  0.00000000e+00  2.81123573e-02 
 1.26174790e-09  0.00000000e+00  2.69551818e-02 
 1.26230397e-09  0.00000000e+00  2.58560295e-02 
 1.26287748e-09  0.00000000e+00  2.48145963e-02 
 1.26346984e-09  0.00000000e+00  2.38308184e-02 
 1.26408157e-09  0.00000000e+00  2.29060454e-02 
 1.26471266e-09  0.00000000e+00  2.20419161e-02 
 1.26536181e-09  0.00000000e+00  2.12411267e-02 
 1.26602673e-09  0.00000000e+00  2.05063572e-02 
 1.26670380e-09  0.00000000e+00  1.98402766e-02 
 1.26738909e-09  0.00000000e+00  1.92442004e-02 
 1.26807927e-09  0.00000000e+00  1.87174536e-02 
 1.26861498e-09  0.00000000e+00  1.83560067e-02 
 1.26906842e-09  0.00000000e+00  1.80803009e-02 
 1.26948797e-09  0.00000000e+00  1.78483985e-02 
 1.26989735e-09  0.00000000e+00  1.76421957e-02 
 1.27033456e-09  0.00000000e+00  1.74423736e-02 
 1.27075552e-09  0.00000000e+00  1.72686582e-02 
 1.27126522e-09  0.00000000e+00  1.70814547e-02 
 1.27170481e-09  0.00000000e+00  1.69394673e-02 
 1.27207408e-09  0.00000000e+00  1.68334056e-02 
 1.27247167e-09  0.00000000e+00  1.67314839e-02 
 1.27289287e-09  0.00000000e+00  1.66357976e-02 
 1.27335511e-09  0.00000000e+00  1.65432110e-02 
 1.27389712e-09  0.00000000e+00  1.64480648e-02 
 1.27444778e-09  0.00000000e+00  1.63631421e-02 
 1.27501046e-09  0.00000000e+00  1.62858889e-02 
 1.27557002e-09  0.00000000e+00  1.62167721e-02 
 1.27613014e-09  0.00000000e+00  1.61542099e-02 
 1.27667338e-09  0.00000000e+00  1.60994777e-02 
 1.27721297e-09  0.00000000e+00  1.60510347e-02 
 1.27773913e-09  0.00000000e+00  1.60099933e-02 
 1.27826211e-09  0.00000000e+00  1.59760966e-02 
 1.27877480e-09  0.00000000e+00  1.59506204e-02 
 1.27928676e-09  0.00000000e+00  1.59341860e-02 
 1.27979653e-09  0.00000000e+00  1.59283742e-02 
 1.28032192e-09  0.00000000e+00  1.59354063e-02 
 1.28083233e-09  0.00000000e+00  1.59569751e-02 
 1.28129884e-09  0.00000000e+00  1.59907577e-02 
 1.28172971e-09  0.00000000e+00  1.60338319e-02 
 1.28219278e-09  0.00000000e+00  1.60905299e-02 
 1.28268770e-09  0.00000000e+00  1.61575104e-02 
 1.28310127e-09  0.00000000e+00  1.62126435e-02 
 1.28349320e-09  0.00000000e+00  1.62584065e-02 
 1.28389318e-09  0.00000000e+00  1.62931313e-02 
 1.28432829e-09  0.00000000e+00  1.63110873e-02 
 1.28473427e-09  0.00000000e+00  1.63041204e-02 
 1.28516490e-09  0.00000000e+00  1.62667235e-02 
 1.28559279e-09  0.00000000e+00  1.61948447e-02 
 1.28603696e-09  0.00000000e+00  1.60798868e-02 
 1.28648089e-09  0.00000000e+00  1.59208359e-02 
 1.28693450e-09  0.00000000e+00  1.57099828e-02 
 1.28738494e-09  0.00000000e+00  1.54498387e-02 
 1.28783812e-09  0.00000000e+00  1.51346176e-02 
 1.28828484e-09  0.00000000e+00  1.47687501e-02 
 1.28872943e-09  0.00000000e+00  1.43472376e-02 
 1.28916576e-09  0.00000000e+00  1.38742846e-02 
 1.28959759e-09  0.00000000e+00  1.33441792e-02 
 1.29000836e-09  0.00000000e+00  1.27781793e-02 
 1.29040627e-09  0.00000000e+00  1.21678085e-02 
 1.29078798e-09  0.00000000e+00  1.15204217e-02 
 1.29116327e-09  0.00000000e+00  1.08206415e-02 
 1.29153168e-09  0.00000000e+00  1.00689008e-02 
 1.29190172e-09  0.00000000e+00  9.24589515e-03 
 1.29223583e-09  0.00000000e+00  8.44201850e-03 
 1.29251267e-09  0.00000000e+00  7.73094014e-03 
 1.29277331e-09  0.00000000e+00  7.02329175e-03 
 1.29311824e-09  0.00000000e+00  6.02903808e-03 
 1.29344915e-09  0.00000000e+00  5.01290457e-03 
 1.29384098e-09  0.00000000e+00  3.73005565e-03 
 1.29420555e-09  0.00000000e+00  2.45908302e-03 
 1.29459467e-09  0.00000000e+00  1.02152021e-03 
 1.29497560e-09  0.00000000e+00 -4.64178559e-04 
 1.29539935e-09  0.00000000e+00 -2.20314232e-03 
 1.29586049e-09  0.00000000e+00 -4.18881079e-03 
 1.29632747e-09  0.00000000e+00 -6.28785306e-03 
 1.29677528e-09  0.00000000e+00 -8.37359185e-03 
 1.29716165e-09  0.00000000e+00 -1.02211893e-02 
 1.29760797e-09  0.00000000e+00 -1.24005522e-02 
 1.29801168e-09  0.00000000e+00 -1.44045932e-02 
 1.29842686e-09  0.00000000e+00 -1.64896173e-02 
 1.29883064e-09  0.00000000e+00 -1.85347632e-02 
 1.29921842e-09  0.00000000e+00 -2.05097735e-02 
 1.29958114e-09  0.00000000e+00 -2.23619605e-02 
 1.29989132e-09  0.00000000e+00 -2.39458220e-02 
 1.30023425e-09  0.00000000e+00 -2.56940307e-02 
 1.30057218e-09  0.00000000e+00 -2.74113694e-02 
 1.30090132e-09  0.00000000e+00 -2.90766234e-02 
 1.30123528e-09  0.00000000e+00 -3.07568912e-02 
 1.30157403e-09  0.00000000e+00 -3.24499643e-02 
 1.30191700e-09  0.00000000e+00 -3.41510261e-02 
 1.30230168e-09  0.00000000e+00 -3.60413364e-02 
 1.30265019e-09  0.00000000e+00 -3.77368770e-02 
 1.30304965e-09  0.00000000e+00 -3.96598697e-02 
 1.30341781e-09  0.00000000e+00 -4.14123302e-02 
 1.30380874e-09  0.00000000e+00 -4.32521376e-02 
 1.30418753e-09  0.00000000e+00 -4.50141817e-02 
 1.30458326e-09  0.00000000e+00 -4.68337284e-02 
 1.30497772e-09  0.00000000e+00 -4.86263117e-02 
 1.30538652e-09  0.00000000e+00 -5.04628423e-02 
 1.30579883e-09  0.00000000e+00 -5.22944013e-02 
 1.30622490e-09  0.00000000e+00 -5.41668646e-02 
 1.30665788e-09  0.00000000e+00 -5.60504293e-02 
 1.30710541e-09  0.00000000e+00 -5.79800898e-02 
 1.30755928e-09  0.00000000e+00 -5.99219127e-02 
 1.30803548e-09  0.00000000e+00 -6.19449031e-02 
 1.30852515e-09  0.00000000e+00 -6.40134450e-02 
 1.30903021e-09  0.00000000e+00 -6.61387318e-02 
 1.30955422e-09  0.00000000e+00 -6.83398542e-02 
 1.31010071e-09  0.00000000e+00 -7.06369054e-02 
 1.31067468e-09  0.00000000e+00 -7.30574543e-02 
 1.31128528e-09  0.00000000e+00 -7.56469098e-02 
 1.31192397e-09  0.00000000e+00 -7.83709111e-02 
 1.31254226e-09  0.00000000e+00 -8.10088336e-02 
 1.31316158e-09  0.00000000e+00 -8.36183212e-02 
 1.31370196e-09  0.00000000e+00 -8.58286986e-02 
 1.31420228e-09  0.00000000e+00 -8.77805009e-02 
 1.31465804e-09  0.00000000e+00 -8.94467086e-02 
 1.31514139e-09  0.00000000e+00 -9.10622590e-02 
 1.31566980e-09  0.00000000e+00 -9.26085460e-02 
 1.31617919e-09  0.00000000e+00 -9.38414929e-02 
 1.31671219e-09  0.00000000e+00 -9.48179379e-02 
 1.31723839e-09  0.00000000e+00 -9.54278045e-02 
 1.31779037e-09  0.00000000e+00 -9.56484750e-02 
 1.31834480e-09  0.00000000e+00 -9.53995039e-02 
 1.31892648e-09  0.00000000e+00 -9.45913572e-02 
 1.31951642e-09  0.00000000e+00 -9.31612685e-02 
 1.32013414e-09  0.00000000e+00 -9.09654696e-02 
 1.32076353e-09  0.00000000e+00 -8.79546553e-02 
 1.32141933e-09  0.00000000e+00 -8.39470958e-02 
 1.32208680e-09  0.00000000e+00 -7.89165353e-02 
 1.32277603e-09  0.00000000e+00 -7.26736476e-02 
 1.32347287e-09  0.00000000e+00 -6.52380034e-02 
 1.32418317e-09  0.00000000e+00 -5.64543616e-02 
 1.32474345e-09  0.00000000e+00 -4.86431467e-02 
 1.32521637e-09  0.00000000e+00 -4.14294061e-02 
 1.32565054e-09  0.00000000e+00 -3.42970729e-02 
 1.32607075e-09  0.00000000e+00 -2.69234241e-02 
 1.32644991e-09  0.00000000e+00 -1.98698533e-02 
 1.32691262e-09  0.00000000e+00 -1.07456608e-02 
 1.32738745e-09  0.00000000e+00 -7.92412099e-04 
 1.32792214e-09  0.00000000e+00  1.11281534e-02 
 1.32831627e-09  0.00000000e+00  2.03951445e-02 
 1.32873098e-09  0.00000000e+00  3.05796630e-02 
 1.32916509e-09  0.00000000e+00  4.17079172e-02 
 1.32964356e-09  0.00000000e+00  5.45121699e-02 
 1.33017850e-09  0.00000000e+00  6.94761419e-02 
 1.33078792e-09  0.00000000e+00  8.73254788e-02 
 1.33134178e-09  0.00000000e+00  1.04259263e-01 
 1.33194473e-09  0.00000000e+00  1.23426591e-01 
 1.33251661e-09  0.00000000e+00  1.42277535e-01 
 1.33309996e-09  0.00000000e+00  1.62144390e-01 
 1.33365403e-09  0.00000000e+00  1.81579808e-01 
 1.33421280e-09  0.00000000e+00  2.01706752e-01 
 1.33475076e-09  0.00000000e+00  2.21556599e-01 
 1.33529190e-09  0.00000000e+00  2.41964080e-01 
 1.33581839e-09  0.00000000e+00  2.62218966e-01 
 1.33635048e-09  0.00000000e+00  2.83064949e-01 
 1.33688054e-09  0.00000000e+00  3.04183216e-01 
 1.33744137e-09  0.00000000e+00  3.26882435e-01 
 1.33802052e-09  0.00000000e+00  3.50675524e-01 
 1.33848332e-09  0.00000000e+00  3.69920358e-01 
 1.33901252e-09  0.00000000e+00  3.92142636e-01 
 1.33949992e-09  0.00000000e+00  4.12787163e-01 
 1.33999008e-09  0.00000000e+00  4.33692804e-01 
 1.34042386e-09  0.00000000e+00  4.52296184e-01 
 1.34084660e-09  0.00000000e+00  4.70502542e-01 
 1.34130887e-09  0.00000000e+00  4.90478872e-01 
 1.34173011e-09  0.00000000e+00  5.08734471e-01 
 1.34218325e-09  0.00000000e+00  5.28409506e-01 
 1.34261238e-09  0.00000000e+00  5.47056652e-01 
 1.34301689e-09  0.00000000e+00  5.64632459e-01 
 1.34349806e-09  0.00000000e+00  5.85520018e-01 
 1.34397943e-09  0.00000000e+00  6.06376960e-01 
 1.34446582e-09  0.00000000e+00  6.27386770e-01 
 1.34494013e-09  0.00000000e+00  6.47790188e-01 
 1.34542766e-09  0.00000000e+00  6.68649932e-01 
 1.34590150e-09  0.00000000e+00  6.88789389e-01 
 1.34638031e-09  0.00000000e+00  7.08976902e-01 
 1.34684062e-09  0.00000000e+00  7.28201940e-01 
 1.34728330e-09  0.00000000e+00  7.46492742e-01 
 1.34769698e-09  0.00000000e+00  7.63384348e-01 
 1.34810204e-09  0.00000000e+00  7.79711304e-01 
 1.34849641e-09  0.00000000e+00  7.95383131e-01 
 1.34888629e-09  0.00000000e+00  8.10636815e-01 
 1.34926192e-09  0.00000000e+00  8.25088479e-01 
 1.34959777e-09  0.00000000e+00  8.37798888e-01 
 1.34993008e-09  0.00000000e+00  8.50171675e-01 
 1.35023934e-09  0.00000000e+00  8.61492397e-01 
 1.35056753e-09  0.00000000e+00  8.73291021e-01 
 1.35091660e-09  0.00000000e+00  8.85584384e-01 
 1.35129957e-09  0.00000000e+00  8.98748099e-01 
 1.35169315e-09  0.00000000e+00  9.11899284e-01 
 1.35210924e-09  0.00000000e+00  9.25359587e-01 
 1.35251791e-09  0.00000000e+00  9.38108270e-01 
 1.35293608e-09  0.00000000e+00  9.50654734e-01 
 1.35344186e-09  0.00000000e+00  9.65141763e-01 
 1.35390675e-09  0.00000000e+00  9.77777312e-01 
 1.35439906e-09  0.00000000e+00  9.90442925e-01 
 1.35485074e-09  0.00000000e+00  1.00141829e+00 
 1.35528380e-09  0.00000000e+00  1.01136738e+00 
 1.35574594e-09  0.00000000e+00  1.02137471e+00 
 1.35617715e-09  0.00000000e+00  1.03015690e+00 
 1.35662272e-09  0.00000000e+00  1.03868364e+00 
 1.35704643e-09  0.00000000e+00  1.04629508e+00 
 1.35747497e-09  0.00000000e+00  1.05351798e+00 
 1.35790833e-09  0.00000000e+00  1.06035190e+00 
 1.35835371e-09  0.00000000e+00  1.06690518e+00 
 1.35878005e-09  0.00000000e+00  1.07275316e+00 
 1.35921127e-09  0.00000000e+00  1.07826723e+00 
 1.35961748e-09  0.00000000e+00  1.08311260e+00 
 1.36002947e-09  0.00000000e+00  1.08770104e+00 
 1.36042912e-09  0.00000000e+00  1.09185673e+00 
 1.36083460e-09  0.00000000e+00  1.09579360e+00 
 1.36123776e-09  0.00000000e+00  1.09944620e+00 
 1.36164546e-09  0.00000000e+00  1.10289134e+00 
 1.36205566e-09  0.00000000e+00  1.10612204e+00 
 1.36247064e-09  0.00000000e+00  1.10916624e+00 
 1.36289085e-09  0.00000000e+00  1.11203510e+00 
 1.36331733e-09  0.00000000e+00  1.11474268e+00 
 1.36375109e-09  0.00000000e+00  1.11730128e+00 
 1.36419295e-09  0.00000000e+00  1.11972070e+00 
 1.36464403e-09  0.00000000e+00  1.12201117e+00 
 1.36510523e-09  0.00000000e+00  1.12418073e+00 
 1.36557774e-09  0.00000000e+00  1.12623791e+00 
 1.36606269e-09  0.00000000e+00  1.12818984e+00 
 1.36656152e-09  0.00000000e+00  1.13004417e+00 
 1.36707586e-09  0.00000000e+00  1.13180893e+00 
 1.36760221e-09  0.00000000e+00  1.13347520e+00 
 1.36816427e-09  0.00000000e+00  1.13511385e+00 
 1.36875640e-09  0.00000000e+00  1.13670115e+00 
 1.36938250e-09  0.00000000e+00  1.13824559e+00 
 1.36999510e-09  0.00000000e+00  1.13964482e+00 
 1.37061272e-09  0.00000000e+00  1.14096468e+00 
 1.37117655e-09  0.00000000e+00  1.14210564e+00 
 1.37167403e-09  0.00000000e+00  1.14307154e+00 
 1.37215810e-09  0.00000000e+00  1.14398214e+00 
 1.37268286e-09  0.00000000e+00  1.14494363e+00 
 1.37317272e-09  0.00000000e+00  1.14582186e+00 
 1.37368693e-09  0.00000000e+00  1.14672832e+00 
 1.37418617e-09  0.00000000e+00  1.14759702e+00 
 1.37471301e-09  0.00000000e+00  1.14850511e+00 
 1.37523616e-09  0.00000000e+00  1.14940095e+00 
 1.37578777e-09  0.00000000e+00  1.15034188e+00 
 1.37634321e-09  0.00000000e+00  1.15128784e+00 
 1.37692777e-09  0.00000000e+00  1.15228388e+00 
 1.37752130e-09  0.00000000e+00  1.15329752e+00 
 1.37814337e-09  0.00000000e+00  1.15436423e+00 
 1.37877630e-09  0.00000000e+00  1.15545573e+00 
 1.37943407e-09  0.00000000e+00  1.15659831e+00 
 1.38009993e-09  0.00000000e+00  1.15776506e+00 
 1.38078266e-09  0.00000000e+00  1.15897340e+00 
 1.38146716e-09  0.00000000e+00  1.16019818e+00 
 1.38204810e-09  0.00000000e+00  1.16124827e+00 
 1.38252975e-09  0.00000000e+00  1.16212611e+00 
 1.38297148e-09  0.00000000e+00  1.16293636e+00 
 1.38339000e-09  0.00000000e+00  1.16370747e+00 
 1.38379718e-09  0.00000000e+00  1.16445988e+00 
 1.38423051e-09  0.00000000e+00  1.16526229e+00 
 1.38465715e-09  0.00000000e+00  1.16605397e+00 
 1.38519230e-09  0.00000000e+00  1.16705034e+00 
 1.38559875e-09  0.00000000e+00  1.16781069e+00 
 1.38596851e-09  0.00000000e+00  1.16850565e+00 
 1.38640900e-09  0.00000000e+00  1.16933685e+00 
 1.38681571e-09  0.00000000e+00  1.17010635e+00 
 1.38730353e-09  0.00000000e+00  1.17103014e+00 
 1.38782851e-09  0.00000000e+00  1.17202197e+00 
 1.38841264e-09  0.00000000e+00  1.17311805e+00 
 1.38899345e-09  0.00000000e+00  1.17419664e+00 
 1.38954681e-09  0.00000000e+00  1.17521099e+00 
 1.39010988e-09  0.00000000e+00  1.17622706e+00 
 1.39064337e-09  0.00000000e+00  1.17717274e+00 
 1.39118392e-09  0.00000000e+00  1.17811237e+00 
 1.39170305e-09  0.00000000e+00  1.17899591e+00 
 1.39222668e-09  0.00000000e+00  1.17986736e+00 
 1.39273501e-09  0.00000000e+00  1.18069360e+00 
 1.39324974e-09  0.00000000e+00  1.18150978e+00 
 1.39376181e-09  0.00000000e+00  1.18230127e+00 
 1.39428351e-09  0.00000000e+00  1.18308604e+00 
 1.39477979e-09  0.00000000e+00  1.18381122e+00 
 1.39523314e-09  0.00000000e+00  1.18445468e+00 
 1.39560049e-09  0.00000000e+00  1.18496182e+00 
 1.39598319e-09  0.00000000e+00  1.18547527e+00 
 1.39654697e-09  0.00000000e+00  1.18620047e+00 
 1.39697815e-09  0.00000000e+00  1.18672747e+00 
 1.39737075e-09  0.00000000e+00  1.18718430e+00 
 1.39775644e-09  0.00000000e+00  1.18761008e+00 
 1.39817658e-09  0.00000000e+00  1.18804669e+00 
 1.39859280e-09  0.00000000e+00  1.18845039e+00 
 1.39902264e-09  0.00000000e+00  1.18883663e+00 
 1.39945387e-09  0.00000000e+00  1.18919260e+00 
 1.39989632e-09  0.00000000e+00  1.18952517e+00 
 1.40034249e-09  0.00000000e+00  1.18982748e+00 
 1.40079509e-09  0.00000000e+00  1.19010084e+00 
 1.40124707e-09  0.00000000e+00  1.19034101e+00 
 1.40169948e-09  0.00000000e+00  1.19054908e+00 
 1.40214724e-09  0.00000000e+00  1.19072347e+00 
 1.40259124e-09  0.00000000e+00  1.19086536e+00 
 1.40302829e-09  0.00000000e+00  1.19097443e+00 
 1.40345974e-09  0.00000000e+00  1.19105157e+00 
 1.40386903e-09  0.00000000e+00  1.19109573e+00 
 1.40426581e-09  0.00000000e+00  1.19111053e+00 
 1.40464627e-09  0.00000000e+00  1.19109790e+00 
 1.40502078e-09  0.00000000e+00  1.19105918e+00 
 1.40538842e-09  0.00000000e+00  1.19099550e+00 
 1.40572097e-09  0.00000000e+00  1.19091609e+00 
 1.40603200e-09  0.00000000e+00  1.19082336e+00 
 1.40636406e-09  0.00000000e+00  1.19070508e+00 
 1.40667315e-09  0.00000000e+00  1.19057758e+00 
 1.40699816e-09  0.00000000e+00  1.19042574e+00 
 1.40733230e-09  0.00000000e+00  1.19025095e+00 
 1.40771983e-09  0.00000000e+00  1.19002489e+00 
 1.40809874e-09  0.00000000e+00  1.18978008e+00 
 1.40847936e-09  0.00000000e+00  1.18951162e+00 
 1.40886940e-09  0.00000000e+00  1.18921526e+00 
 1.40929158e-09  0.00000000e+00  1.18887406e+00 
 1.40974893e-09  0.00000000e+00  1.18848632e+00 
 1.41020256e-09  0.00000000e+00  1.18808994e+00 
 1.41060587e-09  0.00000000e+00  1.18773337e+00 
 1.41097850e-09  0.00000000e+00  1.18740490e+00 
 1.41134838e-09  0.00000000e+00  1.18708356e+00 
 1.41172016e-09  0.00000000e+00  1.18676865e+00 
 1.41209355e-09  0.00000000e+00  1.18646362e+00 
 1.41247090e-09  0.00000000e+00  1.18616966e+00 
 1.41289262e-09  0.00000000e+00  1.18586141e+00 
 1.41327471e-09  0.00000000e+00  1.18560289e+00 
 1.41370772e-09  0.00000000e+00  1.18533641e+00 
 1.41405285e-09  0.00000000e+00  1.18514567e+00 
 1.41438184e-09  0.00000000e+00  1.18498273e+00 
 1.41475124e-09  0.00000000e+00  1.18482253e+00 
 1.41510647e-09  0.00000000e+00  1.18469162e+00 
 1.41550237e-09  0.00000000e+00  1.18457260e+00 
 1.41589773e-09  0.00000000e+00  1.18448207e+00 
