 time            v(A)            v(B)            v(A_GT_B)       v(A_LT_B)       v(A_EQ_B)      
 1.14626874e-09  1.20000000e+00  5.55224940e-01  1.19983605e+00  9.93573484e-05  2.02412200e-05 
 1.14788379e-09  1.20000000e+00  5.74605435e-01  1.19979703e+00  9.25733749e-05  2.19397205e-05 
 1.14947642e-09  1.20000000e+00  5.93717043e-01  1.19975511e+00  8.67668427e-05  2.40194292e-05 
 1.15115719e-09  1.20000000e+00  6.13886315e-01  1.19970715e+00  8.17328301e-05  2.65871371e-05 
 1.15284811e-09  1.20000000e+00  6.34177281e-01  1.19965478e+00  7.77845767e-05  2.94608037e-05 
 1.15464529e-09  1.20000000e+00  6.55743512e-01  1.19959402e+00  7.47178373e-05  3.27026172e-05 
 1.15649596e-09  1.20000000e+00  6.77951534e-01  1.19952504e+00  7.25609214e-05  3.60605660e-05 
 1.15850855e-09  1.20000000e+00  7.02102628e-01  1.19944129e+00  7.14620501e-05  3.96752763e-05 
 1.16010827e-09  1.20000000e+00  7.21299184e-01  1.19936739e+00  7.23190420e-05  4.42883247e-05 
 1.16086567e-09  1.20000000e+00  7.30388056e-01  1.19932991e+00  7.37556207e-05  5.01948048e-05 
 1.16159394e-09  1.20000000e+00  7.39127321e-01  1.19929233e+00  7.66076564e-05  5.48725426e-05 
 1.16230486e-09  1.20000000e+00  7.47658272e-01  1.19925436e+00  8.16717275e-05  5.07283211e-05 
 1.16296218e-09  1.20000000e+00  7.55546147e-01  1.19921822e+00  8.94249584e-05  3.04863258e-05 
 1.16358393e-09  1.20000000e+00  7.63007179e-01  1.19918326e+00  1.00410546e-04 -8.81694444e-06 
 1.16429411e-09  1.20000000e+00  7.71529352e-01  1.19914256e+00  1.18604677e-04 -7.94442304e-05 
 1.16493899e-09  1.20000000e+00  7.79267838e-01  1.19910516e+00  1.42180015e-04 -1.64627686e-04 
 1.16570285e-09  1.20000000e+00  7.88434150e-01  1.19906063e+00  1.81070126e-04 -2.82636239e-04 
 1.16640481e-09  1.20000000e+00  7.96857752e-01  1.19901971e+00  2.28328304e-04 -3.98137839e-04 
 1.16712591e-09  1.20000000e+00  8.05510908e-01  1.19897785e+00  2.87884956e-04 -5.13654659e-04 
 1.16781482e-09  1.20000000e+00  8.13777894e-01  1.19893812e+00  3.52783956e-04 -6.13695494e-04 
 1.16857852e-09  1.20000000e+00  8.22942233e-01  1.19889441e+00  4.28493213e-04 -7.06714045e-04 
 1.16942224e-09  1.20000000e+00  8.33066900e-01  1.19884655e+00  5.08102169e-04 -7.83760224e-04 
 1.17049133e-09  1.20000000e+00  8.45895966e-01  1.19878653e+00  5.88036606e-04 -8.41563340e-04 
 1.17140638e-09  1.20000000e+00  8.56876571e-01  1.19873580e+00  6.28650946e-04 -8.58023684e-04 
 1.17218746e-09  1.20000000e+00  8.66249506e-01  1.19869306e+00  6.39690284e-04 -8.51333586e-04 
 1.17299102e-09  1.20000000e+00  8.75892285e-01  1.19864969e+00  6.29404227e-04 -8.28267300e-04 
 1.17386276e-09  1.20000000e+00  8.86353109e-01  1.19860348e+00  5.97424853e-04 -7.88656965e-04 
 1.17473368e-09  1.20000000e+00  8.96804120e-01  1.19855834e+00  5.49336488e-04 -7.37730892e-04 
 1.17567277e-09  1.20000000e+00  9.08073212e-01  1.19851085e+00  4.86154620e-04 -6.74369905e-04 
 1.17666363e-09  1.20000000e+00  9.19963564e-01  1.19846203e+00  4.13577071e-04 -6.02261280e-04 
 1.17776692e-09  1.20000000e+00  9.33203071e-01  1.19840910e+00  3.32581263e-04 -5.20190582e-04 
 1.17896992e-09  1.20000000e+00  9.47639097e-01  1.19835285e+00  2.50046008e-04 -4.33030393e-04 
 1.18034503e-09  1.20000000e+00  9.64140393e-01  1.19829002e+00  1.67792480e-04 -3.40761582e-04 
 1.18190269e-09  1.20000000e+00  9.82832229e-01  1.19822016e+00  9.24569986e-05 -2.49277654e-04 
 1.18375100e-09  1.20000000e+00  1.00501200e+00  1.19813811e+00  2.64993624e-05 -1.60711859e-04 
 1.18594984e-09  1.20000000e+00  1.03139810e+00  1.19804019e+00 -2.46528066e-05 -8.26474403e-05 
 1.18840828e-09  1.20000000e+00  1.06089935e+00  1.19792817e+00 -5.64201907e-05 -2.57927028e-05 
 1.19087993e-09  1.20000000e+00  1.09055918e+00  1.19781051e+00 -7.09186633e-05  5.40442151e-06 
 1.19351087e-09  1.20000000e+00  1.12213039e+00  1.19767846e+00 -7.53840429e-05  1.69499929e-05 
 1.19618113e-09  1.20000000e+00  1.15417353e+00  1.19754576e+00 -7.36979207e-05  1.17138134e-05 
 1.19828770e-09  1.20000000e+00  1.17945245e+00  1.19747799e+00 -6.91553994e-05 -6.55436761e-07 
 1.20000000e-09  1.20000000e+00  1.20000000e+00  1.19753304e+00 -6.24528271e-05 -1.24131864e-05 
 1.20000220e-09  1.20000000e+00  1.20000000e+00  1.19753142e+00 -7.07732910e-05 -1.38447802e-05 
 1.20000659e-09  1.20000000e+00  1.20000000e+00  1.19752819e+00 -8.73773975e-05 -1.67033122e-05 
 1.20001538e-09  1.20000000e+00  1.20000000e+00  1.19752181e+00 -1.20365507e-04 -2.23924080e-05 
 1.20003296e-09  1.20000000e+00  1.20000000e+00  1.19750934e+00 -1.85469453e-04 -3.36591158e-05 
 1.20006812e-09  1.20000000e+00  1.20000000e+00  1.19748552e+00 -3.12252411e-04 -5.57482374e-05 
 1.20013843e-09  1.20000000e+00  1.20000000e+00  1.19744218e+00 -5.52615669e-04 -9.81653560e-05 
 1.20027906e-09  1.20000000e+00  1.20000000e+00  1.19737110e+00 -9.84264065e-04 -1.76121373e-04 
 1.20056033e-09  1.20000000e+00  1.20000000e+00  1.19728115e+00 -1.67763374e-03 -3.06242108e-04 
 1.20112285e-09  1.20000000e+00  1.20000000e+00  1.19724811e+00 -2.55125215e-03 -4.80251131e-04 
 1.20171683e-09  1.20000000e+00  1.20000000e+00  1.19736153e+00 -2.95825749e-03 -5.67627614e-04 
 1.20243085e-09  1.20000000e+00  1.20000000e+00  1.19762800e+00 -3.05401924e-03 -5.88847381e-04 
 1.20316538e-09  1.20000000e+00  1.20000000e+00  1.19800352e+00 -2.91776994e-03 -5.56052740e-04 
 1.20410950e-09  1.20000000e+00  1.20000000e+00  1.19859813e+00 -2.60453303e-03 -4.77895946e-04 
 1.20514470e-09  1.20000000e+00  1.20000000e+00  1.19937194e+00 -2.21961655e-03 -3.76513440e-04 
 1.20650487e-09  1.20000000e+00  1.20000000e+00  1.20055761e+00 -1.75902099e-03 -2.37110322e-04 
 1.20812227e-09  1.20000000e+00  1.20000000e+00  1.20218989e+00 -1.32157910e-03 -4.80292451e-05 
 1.21008450e-09  1.20000000e+00  1.20000000e+00  1.20445355e+00 -9.38329171e-04  2.68521752e-04 
 1.21199620e-09  1.20000000e+00  1.20000000e+00  1.20692461e+00 -6.81540041e-04  7.10642915e-04 
 1.21381210e-09  1.20000000e+00  1.20000000e+00  1.20949946e+00 -5.10547307e-04  1.25438170e-03 
 1.21563128e-09  1.20000000e+00  1.20000000e+00  1.21230826e+00 -3.87376098e-04  1.89198258e-03 
 1.21752665e-09  1.20000000e+00  1.20000000e+00  1.21550622e+00 -2.93711005e-04  2.61717982e-03 
 1.21888768e-09  1.20000000e+00  1.20000000e+00  1.21799458e+00 -2.41997987e-04  3.15793090e-03 
 1.22051703e-09  1.20000000e+00  1.20000000e+00  1.22121043e+00 -1.91545702e-04  3.81119842e-03 
 1.22201644e-09  1.20000000e+00  1.20000000e+00  1.22440943e+00 -1.53152694e-04  4.41221525e-03 
 1.22326621e-09  1.20000000e+00  1.20000000e+00  1.22725556e+00 -1.25768206e-04  4.91200934e-03 
 1.22492254e-09  1.20000000e+00  1.20000000e+00  1.23128888e+00 -9.51473952e-05  5.57644172e-03 
 1.22645354e-09  1.20000000e+00  1.20000000e+00  1.23531240e+00 -7.19333489e-05  6.19891249e-03 
 1.22800380e-09  1.20000000e+00  1.20000000e+00  1.23973270e+00 -5.27806594e-05  6.83613614e-03 
 1.22973762e-09  1.20000000e+00  1.20000000e+00  1.24524379e+00 -3.59202424e-05  7.52982852e-03 
 1.23142091e-09  1.20000000e+00  1.20000000e+00  1.25136551e+00 -2.36401765e-05  8.13541534e-03 
 1.23295217e-09  1.20000000e+00  1.20000000e+00  1.25779837e+00 -1.55395366e-05  8.58625643e-03 
 1.23422746e-09  1.20000000e+00  1.20000000e+00  1.26386049e+00 -1.07593254e-05  8.87204450e-03 
 1.23550607e-09  1.20000000e+00  1.20000000e+00  1.27033763e+00 -7.62301598e-06  9.07861894e-03 
 1.23688566e-09  1.20000000e+00  1.20000000e+00  1.27719056e+00 -5.75882630e-06  9.22528720e-03 
 1.23812746e-09  1.20000000e+00  1.20000000e+00  1.28270139e+00 -5.04901377e-06  9.30415061e-03 
 1.23944306e-09  1.20000000e+00  1.20000000e+00  1.28738538e+00 -4.97532949e-06  9.35160763e-03 
 1.24067180e-09  1.20000000e+00  1.20000000e+00  1.29029674e+00 -5.35923881e-06  9.37811659e-03 
 1.24172507e-09  1.20000000e+00  1.20000000e+00  1.29135099e+00 -5.94712288e-06  9.39299804e-03 
 1.24257328e-09  1.20000000e+00  1.20000000e+00  1.29091731e+00 -6.71569544e-06  9.39690436e-03 
 1.24336729e-09  1.20000000e+00  1.20000000e+00  1.28919573e+00 -7.65531578e-06  9.37475652e-03 
 1.24413767e-09  1.20000000e+00  1.20000000e+00  1.28600384e+00 -8.79668089e-06  9.30075254e-03 
 1.24486278e-09  1.20000000e+00  1.20000000e+00  1.28124509e+00 -1.01762953e-05  9.15807066e-03 
 1.24570252e-09  1.20000000e+00  1.20000000e+00  1.27305699e+00 -1.20072604e-05  8.87203052e-03 
 1.24646505e-09  1.20000000e+00  1.20000000e+00  1.26261899e+00 -1.37046931e-05  8.48096827e-03 
 1.24710332e-09  1.20000000e+00  1.20000000e+00  1.25134301e+00 -1.49813312e-05  8.05085528e-03 
 1.24781759e-09  1.20000000e+00  1.20000000e+00  1.23567015e+00 -1.61998252e-05  7.45690827e-03 
 1.24853929e-09  1.20000000e+00  1.20000000e+00  1.21632952e+00 -1.72680381e-05  6.73973581e-03 
 1.24940647e-09  1.20000000e+00  1.20000000e+00  1.18823788e+00 -1.82357360e-05  5.73583435e-03 
 1.25026180e-09  1.20000000e+00  1.20000000e+00  1.15543505e+00 -1.83994766e-05  4.60982231e-03 
 1.25105397e-09  1.20000000e+00  1.20000000e+00  1.12083256e+00 -1.75133898e-05  3.46362520e-03 
 1.25182419e-09  1.20000000e+00  1.20000000e+00  1.08362681e+00 -1.57106516e-05  2.26455053e-03 
 1.25258123e-09  1.20000000e+00  1.20000000e+00  1.04395260e+00 -1.32042738e-05  1.01041151e-03 
 1.25338799e-09  1.20000000e+00  1.20000000e+00  9.98644871e-01 -9.95624266e-06 -4.04342672e-04 
 1.25412560e-09  1.20000000e+00  1.20000000e+00  9.54788632e-01 -6.67465787e-06 -1.77140152e-03 
 1.25492968e-09  1.20000000e+00  1.20000000e+00  9.04679905e-01 -2.97055874e-06 -3.35309905e-03 
 1.25569709e-09  1.20000000e+00  1.20000000e+00  8.54924357e-01  5.27585384e-07 -4.97038223e-03 
 1.25652292e-09  1.20000000e+00  1.20000000e+00  7.99622448e-01  4.09315834e-06 -6.85924441e-03 
 1.25731589e-09  1.20000000e+00  1.20000000e+00  7.45124019e-01  7.16918717e-06 -8.85234976e-03 
 1.25814814e-09  1.20000000e+00  1.20000000e+00  6.86816067e-01  9.85699451e-06 -1.11696015e-02 
 1.25893821e-09  1.20000000e+00  1.20000000e+00  6.30749219e-01  1.18032082e-05 -1.36026787e-02 
 1.25973470e-09  1.20000000e+00  1.20000000e+00  5.73900597e-01  1.33399899e-05 -1.62877997e-02 
 1.26046893e-09  1.20000000e+00  1.20000000e+00  5.21565611e-01  1.46066630e-05 -1.89617384e-02 
 1.26117750e-09  1.20000000e+00  1.20000000e+00  4.71510678e-01  1.57205626e-05 -2.17111637e-02 
 1.26187204e-09  1.20000000e+00  1.20000000e+00  4.23302665e-01  1.66165157e-05 -2.45482898e-02 
 1.26254484e-09  1.20000000e+00  1.20000000e+00  3.77882932e-01  1.72957260e-05 -2.74062693e-02 
 1.26319857e-09  1.20000000e+00  1.20000000e+00  3.35459305e-01  1.78781287e-05 -3.02616906e-02 
 1.26383735e-09  1.20000000e+00  1.20000000e+00  2.96147280e-01  1.84872256e-05 -3.31042290e-02 
 1.26447553e-09  1.20000000e+00  1.20000000e+00  2.59486103e-01  1.91841653e-05 -3.59768795e-02 
 1.26513012e-09  1.20000000e+00  1.20000000e+00  2.25056043e-01  1.99301076e-05 -3.89406888e-02 
 1.26583197e-09  1.20000000e+00  1.20000000e+00  1.92087091e-01  2.05637158e-05 -4.21220791e-02 
 1.26663705e-09  1.20000000e+00  1.20000000e+00  1.59501665e-01  2.06986450e-05 -4.57584149e-02 
 1.26745875e-09  1.20000000e+00  1.20000000e+00  1.31844502e-01  1.97892322e-05 -4.94401488e-02 
 1.26816485e-09  1.20000000e+00  1.20000000e+00  1.12199992e-01  1.79787112e-05 -5.25688872e-02 
 1.26886714e-09  1.20000000e+00  1.20000000e+00  9.59416158e-02  1.52787566e-05 -5.56454423e-02 
 1.26965123e-09  1.20000000e+00  1.20000000e+00  8.10327850e-02  1.14966578e-05 -5.90393371e-02 
 1.27041554e-09  1.20000000e+00  1.20000000e+00  6.91399855e-02  7.41975715e-06 -6.22877354e-02 
 1.27126184e-09  1.20000000e+00  1.20000000e+00  5.83982833e-02  2.91390895e-06 -6.58472226e-02 
 1.27218979e-09  1.20000000e+00  1.20000000e+00  4.89270702e-02 -1.46625329e-06 -6.97313468e-02 
 1.27315890e-09  1.20000000e+00  1.20000000e+00  4.09385740e-02 -5.02810361e-06 -7.37531370e-02 
 1.27412416e-09  1.20000000e+00  1.20000000e+00  3.44521074e-02 -7.49461396e-06 -7.77554622e-02 
 1.27525282e-09  1.20000000e+00  1.20000000e+00  2.82784253e-02 -9.11147220e-06 -8.24795526e-02 
 1.27629763e-09  1.20000000e+00  1.20000000e+00  2.36267127e-02 -9.61680990e-06 -8.69461377e-02 
 1.27745554e-09  1.20000000e+00  1.20000000e+00  1.93992472e-02 -9.40242053e-06 -9.20726795e-02 
 1.27857201e-09  1.20000000e+00  1.20000000e+00  1.60661858e-02 -8.70769466e-06 -9.72636831e-02 
 1.27983152e-09  1.20000000e+00  1.20000000e+00  1.30033306e-02 -7.56215351e-06 -1.03425442e-01 
 1.28117647e-09  1.20000000e+00  1.20000000e+00  1.03876568e-02 -5.97698212e-06 -1.09985610e-01 
 1.28230031e-09  1.20000000e+00  1.20000000e+00  8.62201286e-03 -4.44961150e-06 -1.14673132e-01 
 1.28336946e-09  1.20000000e+00  1.20000000e+00  7.22935355e-03 -3.11187295e-06 -1.17525006e-01 
 1.28452284e-09  1.20000000e+00  1.20000000e+00  5.98497657e-03 -2.08472447e-06 -1.17924780e-01 
 1.28564218e-09  1.20000000e+00  1.20000000e+00  4.98958036e-03 -1.60899641e-06 -1.14968220e-01 
 1.28690748e-09  1.20000000e+00  1.20000000e+00  4.06920934e-03 -1.58971739e-06 -1.07022743e-01 
 1.28828045e-09  1.20000000e+00  1.20000000e+00  3.26961879e-03 -1.91865275e-06 -9.22976027e-02 
 1.28959468e-09  1.20000000e+00  1.20000000e+00  2.65994825e-03 -2.32387230e-06 -7.17400608e-02 
 1.29061248e-09  1.20000000e+00  1.20000000e+00  2.27282094e-03 -2.55207885e-06 -5.10829180e-02 
 1.29142319e-09  1.20000000e+00  1.20000000e+00  2.00855826e-03 -2.65360793e-06 -3.13827609e-02 
 1.29216430e-09  1.20000000e+00  1.20000000e+00  1.79634579e-03 -2.71027112e-06 -1.06283580e-02 
 1.29288042e-09  1.20000000e+00  1.20000000e+00  1.61464509e-03 -2.74102214e-06  1.21254502e-02 
 1.29357718e-09  1.20000000e+00  1.20000000e+00  1.45732664e-03 -2.77760131e-06  3.70111711e-02 
 1.29435503e-09  1.20000000e+00  1.20000000e+00  1.30166541e-03 -2.82390615e-06  6.81641631e-02 
 1.29508339e-09  1.20000000e+00  1.20000000e+00  1.17283787e-03 -2.83363894e-06  1.00597640e-01 
 1.29574676e-09  1.20000000e+00  1.20000000e+00  1.06803236e-03 -2.94303150e-06  1.32850755e-01 
 1.29657799e-09  1.20000000e+00  1.20000000e+00  9.51338031e-04 -3.47593731e-06  1.76641520e-01 
 1.29734190e-09  1.20000000e+00  1.20000000e+00  8.56803373e-04 -4.32801824e-06  2.19828367e-01 
 1.29810868e-09  1.20000000e+00  1.20000000e+00  7.72685128e-04 -5.29754445e-06  2.65610191e-01 
 1.29882956e-09  1.20000000e+00  1.20000000e+00  7.02380398e-04 -6.08577009e-06  3.10581162e-01 
 1.29962960e-09  1.20000000e+00  1.20000000e+00  6.33144444e-04 -6.70835908e-06  3.62357243e-01 
 1.30039277e-09  1.20000000e+00  1.20000000e+00  5.74732111e-04 -7.03515319e-06  4.13303405e-01 
 1.30121804e-09  1.20000000e+00  1.20000000e+00  5.18894147e-04 -7.12347994e-06  4.69803051e-01 
 1.30206155e-09  1.20000000e+00  1.20000000e+00  4.68695577e-04 -6.98850702e-06  5.28769934e-01 
 1.30299644e-09  1.20000000e+00  1.20000000e+00  4.20056828e-04 -6.69313080e-06  5.95200633e-01 
 1.30397261e-09  1.20000000e+00  1.20000000e+00  3.76003713e-04 -6.28189717e-06  6.65339300e-01 
 1.30494238e-09  1.20000000e+00  1.20000000e+00  3.38011845e-04 -5.85949029e-06  7.35255236e-01 
 1.30586819e-09  1.20000000e+00  1.20000000e+00  3.06270266e-04 -5.59839147e-06  8.01560097e-01 
 1.30663185e-09  1.20000000e+00  1.20000000e+00  2.82927270e-04 -5.58280529e-06  8.55287108e-01 
 1.30724853e-09  1.20000000e+00  1.20000000e+00  2.65685753e-04 -5.77685449e-06  8.97486769e-01 
 1.30778818e-09  1.20000000e+00  1.20000000e+00  2.51624561e-04 -6.15728095e-06  9.33060524e-01 
 1.30829785e-09  1.20000000e+00  1.20000000e+00  2.39131198e-04 -6.72098657e-06  9.65028533e-01 
 1.30881177e-09  1.20000000e+00  1.20000000e+00  2.27252461e-04 -7.45895450e-06  9.95170537e-01 
 1.30937832e-09  1.20000000e+00  1.20000000e+00  2.14969605e-04 -8.35511477e-06  1.02539951e+00 
 1.30992406e-09  1.20000000e+00  1.20000000e+00  2.03970102e-04 -9.09756843e-06  1.05109574e+00 
 1.31055149e-09  1.20000000e+00  1.20000000e+00  1.92433788e-04 -9.41414738e-06  1.07616703e+00 
 1.31131107e-09  1.20000000e+00  1.20000000e+00  1.80203777e-04 -8.48466990e-06  1.10023876e+00 
 1.31187465e-09  1.20000000e+00  1.20000000e+00  1.72389596e-04 -6.67234043e-06  1.11405642e+00 
 1.31237840e-09  1.20000000e+00  1.20000000e+00  1.66252139e-04 -4.29001906e-06  1.12397349e+00 
 1.31294026e-09  1.20000000e+00  1.20000000e+00  1.60152175e-04 -1.13104398e-06  1.13284586e+00 
 1.31356417e-09  1.20000000e+00  1.20000000e+00  1.54015553e-04  2.48249909e-06  1.14057920e+00 
 1.31420126e-09  1.20000000e+00  1.20000000e+00  1.48152917e-04  5.78531318e-06  1.14675127e+00 
 1.31489486e-09  1.20000000e+00  1.20000000e+00  1.41970162e-04  8.52029832e-06  1.15206182e+00 
 1.31563988e-09  1.20000000e+00  1.20000000e+00  1.35383826e-04  1.02473874e-05  1.15662515e+00 
 1.31650206e-09  1.20000000e+00  1.20000000e+00  1.27772625e-04  1.07721020e-05  1.16091417e+00 
 1.31747698e-09  1.20000000e+00  1.20000000e+00  1.19273320e-04  9.91825789e-06  1.16491252e+00 
 1.31864390e-09  1.20000000e+00  1.20000000e+00  1.09501706e-04  7.74663227e-06  1.16892119e+00 
 1.32001662e-09  1.20000000e+00  1.20000000e+00  9.88966078e-05  4.69099728e-06  1.17290785e+00 
 1.32168427e-09  1.20000000e+00  1.20000000e+00  8.75686271e-05  1.32949707e-06  1.17700608e+00 
 1.32321062e-09  1.20000000e+00  1.20000000e+00  7.86964755e-05 -1.00291523e-06  1.18020495e+00 
 1.32497070e-09  1.20000000e+00  1.20000000e+00  7.00342775e-05 -2.78383587e-06  1.18336592e+00 
 1.32673882e-09  1.20000000e+00  1.20000000e+00  6.27510602e-05 -3.77136157e-06  1.18605589e+00 
 1.32861630e-09  1.20000000e+00  1.20000000e+00  5.62703456e-05 -4.18242553e-06  1.18845829e+00 
 1.33042182e-09  1.20000000e+00  1.20000000e+00  5.10178496e-05 -4.14773018e-06  1.19039038e+00 
 1.33233014e-09  1.20000000e+00  1.20000000e+00  4.62958022e-05 -3.82206896e-06  1.19209120e+00 
 1.33423295e-09  1.20000000e+00  1.20000000e+00  4.22659655e-05 -3.32985932e-06  1.19349229e+00 
 1.33627313e-09  1.20000000e+00  1.20000000e+00  3.85401469e-05 -2.72896009e-06  1.19472315e+00 
 1.33835944e-09  1.20000000e+00  1.20000000e+00  3.52363256e-05 -2.11749525e-06  1.19574267e+00 
 1.34061484e-09  1.20000000e+00  1.20000000e+00  3.21206765e-05 -1.52084293e-06  1.19662512e+00 
 1.34296635e-09  1.20000000e+00  1.20000000e+00  2.92717872e-05 -1.00547877e-06  1.19735148e+00 
 1.34551906e-09  1.20000000e+00  1.20000000e+00  2.65614133e-05 -5.73020332e-07  1.19796449e+00 
 1.34825238e-09  1.20000000e+00  1.20000000e+00  2.40225686e-05 -2.50565206e-07  1.19846392e+00 
 1.35125553e-09  1.20000000e+00  1.20000000e+00  2.15833327e-05 -3.94045351e-08  1.19887228e+00 
 1.35448036e-09  1.20000000e+00  1.20000000e+00  1.93109747e-05  7.32823437e-08  1.19919041e+00 
 1.35808829e-09  1.20000000e+00  1.20000000e+00  1.71290992e-05  1.08551777e-07  1.19944113e+00 
 1.36202481e-09  1.20000000e+00  1.20000000e+00  1.51125110e-05  8.89289935e-08  1.19962686e+00 
 1.36642938e-09  1.20000000e+00  1.20000000e+00  1.32285671e-05  4.07733268e-08  1.19976250e+00 
 1.37133406e-09  1.20000000e+00  1.20000000e+00  1.15079188e-05 -1.21411474e-08  1.19985635e+00 
 1.37696749e-09  1.20000000e+00  1.20000000e+00  9.91691864e-06 -5.34190150e-08  1.19991940e+00 
 1.38346556e-09  1.20000000e+00  1.20000000e+00  8.41412256e-06 -7.28934402e-08  1.19995864e+00 
 1.39122520e-09  1.20000000e+00  1.20000000e+00  7.07772451e-06 -7.08194726e-08  1.19998140e+00 
 1.40065712e-09  1.20000000e+00  1.20000000e+00  5.89661172e-06 -5.20225542e-08  1.19999299e+00 
 1.41065712e-09  1.20000000e+00  1.20000000e+00  4.90555471e-06 -3.01864375e-08  1.19999742e+00 
 1.42065712e-09  1.20000000e+00  1.20000000e+00  4.16932359e-06 -1.48259036e-08  1.19999899e+00 
 1.43065712e-09  1.20000000e+00  1.20000000e+00  3.57518772e-06 -5.13366027e-09  1.19999957e+00 
 1.44065712e-09  1.20000000e+00  1.20000000e+00  3.10518252e-06  6.00033911e-11  1.19999980e+00 
 1.45065712e-09  1.20000000e+00  1.20000000e+00  2.71714448e-06  2.90227903e-09  1.19999990e+00 
 1.46065712e-09  1.20000000e+00  1.20000000e+00  2.39873644e-06  4.29991270e-09  1.19999994e+00 
 1.47065712e-09  1.20000000e+00  1.20000000e+00  2.13117736e-06  5.02567815e-09  1.19999997e+00 
 1.48065712e-09  1.20000000e+00  1.20000000e+00  1.90610644e-06  5.37582584e-09  1.19999998e+00 
 1.49065712e-09  1.20000000e+00  1.20000000e+00  1.71403262e-06  5.54817198e-09  1.19999999e+00 
 1.50065712e-09  1.20000000e+00  1.20000000e+00  1.54945961e-06  5.63109337e-09  1.19999999e+00 
 1.51065712e-09  1.20000000e+00  1.20000000e+00  1.40709239e-06  5.66381209e-09  1.19999999e+00 
 1.52065712e-09  1.20000000e+00  1.20000000e+00  1.28333793e-06  5.67656189e-09  1.19999999e+00 
 1.53065712e-09  1.20000000e+00  1.20000000e+00  1.17500873e-06  5.67284553e-09  1.20000000e+00 
 1.54065712e-09  1.20000000e+00  1.20000000e+00  1.07972981e-06  5.66530289e-09  1.20000000e+00 
 1.55065712e-09  1.20000000e+00  1.20000000e+00  9.95469134e-07  5.65150049e-09  1.20000000e+00 
 1.56065712e-09  1.20000000e+00  1.20000000e+00  9.20626630e-07  5.63751745e-09  1.20000000e+00 
 1.57065712e-09  1.20000000e+00  1.20000000e+00  8.53849388e-07  5.62101465e-09  1.20000000e+00 
 1.58065712e-09  1.20000000e+00  1.20000000e+00  7.94035575e-07  5.60511476e-09  1.20000000e+00 
 1.59065712e-09  1.20000000e+00  1.20000000e+00  7.40253512e-07  5.58830809e-09  1.20000000e+00 
 1.60065712e-09  1.20000000e+00  1.20000000e+00  6.91727603e-07  5.57224078e-09  1.20000000e+00 
 1.61065712e-09  1.20000000e+00  1.20000000e+00  6.51985614e-07  5.51312440e-09  1.20000000e+00 
 1.62065712e-09  1.20000000e+00  1.20000000e+00  6.05797202e-07  5.59868801e-09  1.20000000e+00 
 1.63065712e-09  1.20000000e+00  1.20000000e+00  5.71966090e-07  5.50322832e-09  1.20000000e+00 
 1.64065712e-09  1.20000000e+00  1.20000000e+00  5.38018401e-07  5.52239637e-09  1.20000000e+00 
 1.65065712e-09  1.20000000e+00  1.20000000e+00  5.07553868e-07  5.49419238e-09  1.20000000e+00 
 1.66065712e-09  1.20000000e+00  1.20000000e+00  4.82947311e-07  5.44763851e-09  1.20000000e+00 
 1.67065712e-09  1.20000000e+00  1.20000000e+00  4.52566468e-07  5.51716867e-09  1.20000000e+00 
 1.68065712e-09  1.20000000e+00  1.20000000e+00  4.31410908e-07  5.43578682e-09  1.20000000e+00 
 1.69065712e-09  1.20000000e+00  1.20000000e+00  4.08201809e-07  5.46051060e-09  1.20000000e+00 
 1.70065712e-09  1.20000000e+00  1.20000000e+00  3.88794266e-07  5.42557471e-09  1.20000000e+00 
 1.71065712e-09  1.20000000e+00  1.20000000e+00  3.69640613e-07  5.42727230e-09  1.20000000e+00 
 1.72065712e-09  1.20000000e+00  1.20000000e+00  3.52493133e-07  5.40965822e-09  1.20000000e+00 
 1.73065712e-09  1.20000000e+00  1.20000000e+00  3.36170472e-07  5.40333073e-09  1.20000000e+00 
 1.74065712e-09  1.20000000e+00  1.20000000e+00  3.21156557e-07  5.39175665e-09  1.20000000e+00 
 1.75065712e-09  1.20000000e+00  1.20000000e+00  3.07023449e-07  5.38348643e-09  1.20000000e+00 
 1.76065712e-09  1.20000000e+00  1.20000000e+00  2.93870864e-07  5.37418682e-09  1.20000000e+00 
 1.77065712e-09  1.20000000e+00  1.20000000e+00  2.81517921e-07  5.36592393e-09  1.20000000e+00 
 1.78065712e-09  1.20000000e+00  1.20000000e+00  2.69953857e-07  5.35773209e-09  1.20000000e+00 
 1.79065712e-09  1.20000000e+00  1.20000000e+00  2.59083986e-07  5.34999162e-09  1.20000000e+00 
 1.80065712e-09  1.20000000e+00  1.20000000e+00  2.48870648e-07  5.34254674e-09  1.20000000e+00 
 1.81065712e-09  1.20000000e+00  1.20000000e+00  2.39253070e-07  5.33541278e-09  1.20000000e+00 
 1.82065712e-09  1.20000000e+00  1.20000000e+00  2.30191257e-07  5.32858480e-09  1.20000000e+00 
 1.83065712e-09  1.20000000e+00  1.20000000e+00  2.21640518e-07  5.32202832e-09  1.20000000e+00 
 1.84065712e-09  1.20000000e+00  1.20000000e+00  2.13564978e-07  5.31574973e-09  1.20000000e+00 
 1.85065712e-09  1.20000000e+00  1.20000000e+00  2.05929336e-07  5.30972033e-09  1.20000000e+00 
 1.86065712e-09  1.20000000e+00  1.20000000e+00  1.98702895e-07  5.30393818e-09  1.20000000e+00 
