 time            v(A)            v(B)            v(A_GT_B)       v(A_LT_B)       v(A_EQ_B)      
 2.22500000e-09  9.00000000e-01  1.20000000e+00 -6.23925383e-05  8.35676538e-05  1.20003627e+00 
 2.23500000e-09  7.80000000e-01  1.20000000e+00  6.04205817e-05  3.61567891e-05  1.19996967e+00 
 2.24500000e-09  6.60000000e-01  1.20000000e+00  2.83144480e-04  2.77902449e-04  1.20006420e+00 
 2.25500000e-09  5.40000000e-01  1.20000000e+00  5.40395811e-04  1.06840449e-03  1.20010549e+00 
 2.26500000e-09  4.20000000e-01  1.20000000e+00  3.64400941e-04  2.22924596e-03  1.20020789e+00 
 2.27500000e-09  3.00000000e-01  1.20000000e+00  2.88155846e-04  3.87939673e-03  1.20034016e+00 
 2.28500000e-09  1.80000000e-01  1.20000000e+00  1.99766173e-04  6.95382561e-03  1.20036090e+00 
 2.29500000e-09  6.00000000e-02  1.20000000e+00  1.56506396e-04  6.17309791e-03  1.19653281e+00 
 2.30000000e-09  0.00000000e+00  1.20000000e+00  6.27988074e-05 -3.26970043e-03  1.19425598e+00 
 2.30100000e-09  0.00000000e+00  1.20000000e+00  2.23306502e-03 -5.67487661e-03  1.19433878e+00 
 2.30300000e-09  0.00000000e+00  1.20000000e+00  3.47615422e-03 -1.15038274e-02  1.19414364e+00 
 2.30700000e-09  0.00000000e+00  1.20000000e+00  9.85480443e-04 -2.42831897e-02  1.19398340e+00 
 2.31500000e-09  0.00000000e+00  1.20000000e+00 -9.06629705e-05 -4.17924348e-02  1.19519601e+00 
 2.32239451e-09  0.00000000e+00  1.20000000e+00  4.25116073e-05 -5.10976758e-02  1.20412407e+00 
 2.33148540e-09  0.00000000e+00  1.20000000e+00  1.23931661e-05 -6.27136028e-02  1.22595640e+00 
 2.34148540e-09  0.00000000e+00  1.20000000e+00  7.37420417e-06 -5.68645313e-02  1.25058126e+00 
 2.35148540e-09  0.00000000e+00  1.20000000e+00  3.24019545e-06  6.04522216e-02  1.27367823e+00 
 2.36148540e-09  0.00000000e+00  1.20000000e+00  5.95785995e-06  3.86287867e-01  1.14238780e+00 
 2.37148540e-09  0.00000000e+00  1.20000000e+00 -2.94128486e-06  8.50488886e-01  7.19621157e-01 
 2.38148540e-09  0.00000000e+00  1.20000000e+00  7.39943898e-07  1.14688362e+00  2.16148188e-01 
 2.39148540e-09  0.00000000e+00  1.20000000e+00  7.51760835e-06  1.18329737e+00  2.42648117e-02 
 2.40148540e-09  0.00000000e+00  1.20000000e+00 -3.54928748e-06  1.18438049e+00  1.84596234e-02 
 2.41148540e-09  0.00000000e+00  1.20000000e+00  9.50016224e-07  1.19341522e+00  1.35096554e-03 
 2.42148540e-09  0.00000000e+00  1.20000000e+00  1.40675281e-06  1.19394411e+00  4.21303794e-03 
 2.43148540e-09  0.00000000e+00  1.20000000e+00 -3.85441621e-06  1.19756572e+00 -2.92966391e-04 
 2.44148540e-09  0.00000000e+00  1.20000000e+00  3.44413101e-06  1.19758857e+00  1.16739206e-03 
 2.45148540e-09  0.00000000e+00  1.20000000e+00 -2.64844819e-06  1.19914934e+00 -2.47453601e-04 
 2.46148540e-09  0.00000000e+00  1.20000000e+00  2.18499594e-06  1.19901839e+00  3.52884427e-04 
 2.47148540e-09  0.00000000e+00  1.20000000e+00 -1.35281544e-06  1.19972475e+00 -1.18736825e-04 
 2.48148540e-09  0.00000000e+00  1.20000000e+00  1.04893574e-06  1.19959073e+00  1.13772385e-04 
 2.49148540e-09  0.00000000e+00  1.20000000e+00 -5.63753672e-07  1.19992084e+00 -4.93968310e-05 
 2.50148540e-09  0.00000000e+00  1.20000000e+00  4.20144059e-07  1.19982463e+00  3.87392213e-05 
 2.51148540e-09  0.00000000e+00  1.20000000e+00 -1.81845809e-07  1.19998437e+00 -1.96346703e-05 
 2.52148540e-09  0.00000000e+00  1.20000000e+00  1.36720262e-07  1.19992231e+00  1.38996980e-05 
 2.53148540e-09  0.00000000e+00  1.20000000e+00 -2.51343288e-08  1.20000219e+00 -7.79966952e-06 
 2.54148540e-09  0.00000000e+00  1.20000000e+00  2.36997896e-08  1.19996430e+00  5.29325169e-06 
 2.55148540e-09  0.00000000e+00  1.20000000e+00  3.07797210e-08  1.20000540e+00 -3.20561192e-06 
 2.56148540e-09  0.00000000e+00  1.20000000e+00 -1.14379033e-08  1.19998299e+00  2.17471257e-06 
 2.57148540e-09  0.00000000e+00  1.20000000e+00  4.06406778e-08  1.20000463e+00 -1.40289908e-06 
 2.58148540e-09  0.00000000e+00  1.20000000e+00 -1.70484427e-08  1.19999160e+00  9.80891239e-07 
 2.59148540e-09  0.00000000e+00  1.20000000e+00  3.62709253e-08  1.20000322e+00 -6.68185131e-07 
 2.60148540e-09  0.00000000e+00  1.20000000e+00 -1.33738475e-08  1.19999572e+00  4.90566584e-07 
 2.61148540e-09  0.00000000e+00  1.20000000e+00  2.87714235e-08  1.20000205e+00 -3.48022035e-07 
 2.62148540e-09  0.00000000e+00  1.20000000e+00 -8.03489797e-09  1.19999776e+00  2.70185462e-07 
 2.63148540e-09  0.00000000e+00  1.20000000e+00  2.19866825e-08  1.20000125e+00 -1.95590686e-07 
 2.64148540e-09  0.00000000e+00  1.20000000e+00 -3.47543622e-09  1.19999880e+00  1.60689073e-07 
 2.65148540e-09  0.00000000e+00  1.20000000e+00  1.68258782e-08  1.20000075e+00 -1.15853660e-07 
 2.66148540e-09  0.00000000e+00  1.20000000e+00 -1.66941461e-10  1.19999934e+00  1.00965775e-07 
 2.67148540e-09  0.00000000e+00  1.20000000e+00  1.31824654e-08  1.20000044e+00 -7.05893721e-08 
 2.68148540e-09  0.00000000e+00  1.20000000e+00  2.05273681e-09  1.19999964e+00  6.59324416e-08 
 2.69148540e-09  0.00000000e+00  1.20000000e+00  1.06990693e-08  1.20000026e+00 -4.33132097e-08 
 2.70148540e-09  0.00000000e+00  1.20000000e+00  3.47454232e-09  1.19999980e+00  4.43507671e-08 
 2.71148540e-09  0.00000000e+00  1.20000000e+00  9.03108149e-09  1.20000015e+00 -2.62368979e-08 
 2.72148540e-09  0.00000000e+00  1.20000000e+00  4.35591346e-09  1.19999988e+00  3.06563132e-08 
 2.73148540e-09  0.00000000e+00  1.20000000e+00  7.91360405e-09  1.20000009e+00 -1.53059415e-08 
 2.74148540e-09  0.00000000e+00  1.20000000e+00  4.88659552e-09  1.19999993e+00  2.18209645e-08 
 2.75148540e-09  0.00000000e+00  1.20000000e+00  7.16088167e-09  1.20000005e+00 -8.22364821e-09 
 2.76148540e-09  0.00000000e+00  1.20000000e+00  5.19558846e-09  1.19999996e+00  1.60698488e-08 
 2.77148540e-09  0.00000000e+00  1.20000000e+00  6.64828831e-09  1.20000003e+00 -3.60637870e-09 
 2.78148540e-09  0.00000000e+00  1.20000000e+00  5.36696992e-09  1.19999998e+00  1.23092954e-08 
 2.79148540e-09  0.00000000e+00  1.20000000e+00  6.29398200e-09  1.20000002e+00 -5.87227933e-10 
 2.80148540e-09  0.00000000e+00  1.20000000e+00  5.45425144e-09  1.19999999e+00  9.84480503e-09 
 2.81148540e-09  0.00000000e+00  1.20000000e+00  6.04467804e-09  1.20000001e+00  1.38938699e-09 
 2.82148540e-09  0.00000000e+00  1.20000000e+00  5.49100798e-09  1.19999999e+00  8.22792684e-09 
 2.83148540e-09  0.00000000e+00  1.20000000e+00  5.86571836e-09  1.20000000e+00  2.68389239e-09 
 2.84148540e-09  0.00000000e+00  1.20000000e+00  5.49810636e-09  1.19999999e+00  7.16654797e-09 
 2.85148540e-09  0.00000000e+00  1.20000000e+00  5.73447401e-09  1.20000000e+00  3.53155249e-09 
 2.86148540e-09  0.00000000e+00  1.20000000e+00  5.48841272e-09  1.20000000e+00  6.46956949e-09 
 2.87148540e-09  0.00000000e+00  1.20000000e+00  5.63606528e-09  1.20000000e+00  4.08637812e-09 
 2.88148540e-09  0.00000000e+00  1.20000000e+00  5.46978957e-09  1.20000000e+00  6.01172506e-09 
 2.89148540e-09  0.00000000e+00  1.20000000e+00  5.56061891e-09  1.20000000e+00  4.44931081e-09 
 2.90148540e-09  0.00000000e+00  1.20000000e+00  5.44698142e-09  1.20000000e+00  5.71083503e-09 
 2.91148540e-09  0.00000000e+00  1.20000000e+00  5.50151252e-09  1.20000000e+00  4.68653349e-09 
 2.92148540e-09  0.00000000e+00  1.20000000e+00  5.42280082e-09  1.20000000e+00  5.51297286e-09 
 2.93148540e-09  0.00000000e+00  1.20000000e+00  5.45425211e-09  1.20000000e+00  4.84143320e-09 
 2.94148540e-09  0.00000000e+00  1.20000000e+00  5.39886219e-09  1.20000000e+00  5.38274936e-09 
 2.95148540e-09  0.00000000e+00  1.20000000e+00  5.41574607e-09  1.20000000e+00  4.94245084e-09 
 2.96148540e-09  0.00000000e+00  1.20000000e+00  5.37604755e-09  1.20000000e+00  5.29694200e-09 
 2.97148540e-09  0.00000000e+00  1.20000000e+00  5.38383993e-09  1.20000000e+00  5.00822017e-09 
 2.98148540e-09  0.00000000e+00  1.20000000e+00  5.35479233e-09  1.20000000e+00  5.24031069e-09 
 2.99148540e-09  0.00000000e+00  1.20000000e+00  5.35700628e-09  1.20000000e+00  5.05094772e-09 
 3.00148540e-09  0.00000000e+00  1.20000000e+00  5.33526606e-09  1.20000000e+00  5.20285609e-09 
 3.01148540e-09  0.00000000e+00  1.20000000e+00  5.33414651e-09  1.20000000e+00  5.07862424e-09 
 3.02148540e-09  0.00000000e+00  1.20000000e+00  5.31748284e-09  1.20000000e+00  5.17801413e-09 
 3.03148540e-09  0.00000000e+00  1.20000000e+00  5.31445693e-09  1.20000000e+00  5.09648018e-09 
 3.04148540e-09  0.00000000e+00  1.20000000e+00  5.30137295e-09  1.20000000e+00  5.16147691e-09 
 3.05148540e-09  0.00000000e+00  1.20000000e+00  5.29733724e-09  1.20000000e+00  5.10793652e-09 
 3.06148540e-09  0.00000000e+00  1.20000000e+00  5.28682098e-09  1.20000000e+00  5.15041310e-09 
 3.07148540e-09  0.00000000e+00  1.20000000e+00  5.28233396e-09  1.20000000e+00  5.11523074e-09 
 3.08148540e-09  0.00000000e+00  1.20000000e+00  5.27369487e-09  1.20000000e+00  5.14296622e-09 
 3.09148540e-09  0.00000000e+00  1.20000000e+00  5.26909505e-09  1.20000000e+00  5.11982368e-09 
 3.10148540e-09  0.00000000e+00  1.20000000e+00  5.26185817e-09  1.20000000e+00  5.13791137e-09 
 3.11148540e-09  0.00000000e+00  1.20000000e+00  5.25734567e-09  1.20000000e+00  5.12266868e-09 
 3.12148540e-09  0.00000000e+00  1.20000000e+00  5.25117866e-09  1.20000000e+00  5.13444526e-09 
 3.13148540e-09  0.00000000e+00  1.20000000e+00  5.24686550e-09  1.20000000e+00  5.12438864e-09 
 3.14148540e-09  0.00000000e+00  1.20000000e+00  5.24153354e-09  1.20000000e+00  5.13203907e-09 
 3.15148540e-09  0.00000000e+00  1.20000000e+00  5.23747717e-09  1.20000000e+00  5.12538734e-09 
 3.16148540e-09  0.00000000e+00  1.20000000e+00  5.23281091e-09  1.20000000e+00  5.13034171e-09 
 3.17148540e-09  0.00000000e+00  1.20000000e+00  5.22903493e-09  1.20000000e+00  5.12592807e-09 
 3.18148540e-09  0.00000000e+00  1.20000000e+00  5.22490973e-09  1.20000000e+00  5.12912263e-09 
 3.19148540e-09  0.00000000e+00  1.20000000e+00  5.22141713e-09  1.20000000e+00  5.12618226e-09 
 3.20000000e-09  0.00000000e+00  1.20000000e+00  5.22116139e-09  1.20000000e+00  5.12601678e-09 
 3.20100000e-09  0.00000000e+00  1.18800000e+00 -2.95605938e-04  1.19828215e+00 -2.41428509e-04 
 3.20300000e-09  0.00000000e+00  1.16400000e+00 -4.17353426e-04  1.19684112e+00 -3.03444205e-04 
 3.20700000e-09  0.00000000e+00  1.11600000e+00  2.91774935e-06  1.19761145e+00  1.47177173e-04 
 3.21500000e-09  0.00000000e+00  1.02000000e+00  9.54217665e-05  1.19832073e+00  1.34226425e-04 
 3.22500000e-09  0.00000000e+00  9.00000000e-01  1.90685377e-05  1.19878526e+00 -4.24253867e-05 
 3.23500000e-09  0.00000000e+00  7.80000000e-01  8.15278305e-06  1.19905737e+00 -8.37665005e-06 
 3.24500000e-09  0.00000000e+00  6.60000000e-01  1.24566408e-04  1.20079104e+00  1.03618122e-06 
 3.25500000e-09  0.00000000e+00  5.40000000e-01  4.47339658e-04  1.20635752e+00  1.65634735e-05 
 3.26500000e-09  0.00000000e+00  4.20000000e-01  8.62863698e-04  1.21702577e+00 -6.74353031e-06 
 3.27500000e-09  0.00000000e+00  3.00000000e-01  1.32575610e-03  1.23803548e+00  1.37892183e-05 
 3.28500000e-09  0.00000000e+00  1.80000000e-01  1.82412860e-03  1.27950326e+00  2.98144311e-05 
 3.29500000e-09  0.00000000e+00  6.00000000e-02  1.25892376e-03  1.18142381e+00  1.99777147e-05 
 3.30000000e-09  0.00000000e+00  3.99680289e-15 -2.06893417e-04  9.69442254e-01 -9.26433715e-05 
 3.30100000e-09  0.00000000e+00  0.00000000e+00 -1.70033443e-04  9.07339294e-01  8.05164226e-05 
 3.30300000e-09  0.00000000e+00  0.00000000e+00 -4.62927373e-04  7.74734942e-01 -1.32810570e-04 
 3.30700000e-09  0.00000000e+00  0.00000000e+00 -1.61214298e-03  4.86241670e-01 -1.02997049e-03 
 3.31500000e-09  0.00000000e+00  0.00000000e+00 -2.63072502e-03  9.71018110e-02 -4.21285666e-04 
 3.32238457e-09  0.00000000e+00  0.00000000e+00 -1.89529676e-03  1.33597436e-02  2.25792201e-04 
 3.33238457e-09  0.00000000e+00  0.00000000e+00 -4.77622953e-04  4.01270745e-03  1.06620210e-04 
 3.34238457e-09  0.00000000e+00  0.00000000e+00 -8.36001415e-05 -1.02470041e-03  2.86069330e-04 
 3.35238457e-09  0.00000000e+00  0.00000000e+00 -3.60561398e-06  9.07017589e-04  1.63921869e-03 
 3.36238457e-09  0.00000000e+00  0.00000000e+00  2.71993153e-05 -3.54791262e-04  3.80359674e-03 
 3.37238457e-09  0.00000000e+00  0.00000000e+00  1.53829932e-06  2.79974950e-04  5.38763687e-03 
 3.38238457e-09  0.00000000e+00  0.00000000e+00 -1.45944748e-05 -1.74339331e-04  3.29071918e-03 
 3.39238457e-09  0.00000000e+00  0.00000000e+00 -4.38153345e-05 -2.11130694e-06 -1.59098137e-02 
 3.40238457e-09  0.00000000e+00  0.00000000e+00 -4.31808346e-05 -1.33598376e-04 -4.74439414e-02 
 3.41238457e-09  0.00000000e+00  0.00000000e+00  1.38255653e-05  7.42013124e-05 -7.68111641e-02 
 3.42238457e-09  0.00000000e+00  0.00000000e+00  6.06002147e-05  1.26468656e-04 -7.72445333e-02 
 3.43238457e-09  0.00000000e+00  0.00000000e+00 -7.32085786e-07  5.93596032e-06  1.23906590e-01 
 3.44238457e-09  0.00000000e+00  0.00000000e+00 -1.31477472e-05 -3.14227747e-05  6.54474151e-01 
 3.45238457e-09  0.00000000e+00  0.00000000e+00 -1.27523727e-05 -2.13939110e-05  1.12149811e+00 
 3.46238457e-09  0.00000000e+00  0.00000000e+00  5.17300622e-06  1.43066464e-05  1.18934195e+00 
 3.47238457e-09  0.00000000e+00  0.00000000e+00 -3.19222928e-06 -4.06749630e-06  1.18740689e+00 
 3.48238457e-09  0.00000000e+00  0.00000000e+00 -1.36471889e-05 -2.81032372e-05  1.20149497e+00 
 3.49238457e-09  0.00000000e+00  0.00000000e+00  6.52692747e-06  1.86428207e-05  1.19613115e+00 
 3.50238457e-09  0.00000000e+00  0.00000000e+00 -3.79330528e-06 -7.09417173e-06  1.20185278e+00 
 3.51238457e-09  0.00000000e+00  0.00000000e+00 -4.28982899e-07  1.63717707e-06  1.19816540e+00 
 3.52238457e-09  0.00000000e+00  0.00000000e+00  5.76118346e-07  3.00866112e-06  1.20121876e+00 
 3.53238457e-09  0.00000000e+00  0.00000000e+00 -1.92612723e-06 -2.56913815e-06  1.19898446e+00 
 3.54238457e-09  0.00000000e+00  0.00000000e+00  1.47398035e-06  4.90554364e-06  1.20072957e+00 
 3.55238457e-09  0.00000000e+00  0.00000000e+00 -1.66599535e-06 -2.41894969e-06  1.19941136e+00 
 3.56238457e-09  0.00000000e+00  0.00000000e+00  1.23286210e-06  4.15600666e-06  1.20042881e+00 
 3.57238457e-09  0.00000000e+00  0.00000000e+00 -1.11981557e-06 -1.48157845e-06  1.19965437e+00 
 3.58238457e-09  0.00000000e+00  0.00000000e+00  8.25655898e-07  3.05163729e-06  1.20025042e+00 
 3.59238457e-09  0.00000000e+00  0.00000000e+00 -6.81277832e-07 -6.60213334e-07  1.19979590e+00 
 3.60238457e-09  0.00000000e+00  0.00000000e+00  5.04372442e-07  2.14744980e-06  1.20014577e+00 
 3.61238457e-09  0.00000000e+00  0.00000000e+00 -3.92479109e-07 -1.22619015e-07  1.19987897e+00 
 3.62238457e-09  0.00000000e+00  0.00000000e+00  2.94139873e-07  1.51896148e-06  1.20008451e+00 
 3.63238457e-09  0.00000000e+00  0.00000000e+00 -2.18593310e-07  1.71902007e-07  1.19992793e+00 
 3.64238457e-09  0.00000000e+00  0.00000000e+00  1.68024089e-07  1.11353452e-06  1.20004868e+00 
 3.65238457e-09  0.00000000e+00  0.00000000e+00 -1.18853615e-07  3.21763462e-07  1.19995680e+00 
 3.66238457e-09  0.00000000e+00  0.00000000e+00  9.54670570e-08  8.49889050e-07  1.20002776e+00 
 3.67238457e-09  0.00000000e+00  0.00000000e+00 -6.28116376e-08  3.86112681e-07  1.19997387e+00 
 3.68238457e-09  0.00000000e+00  0.00000000e+00  5.46372473e-08  6.75919724e-07  1.20001559e+00 
 3.69238457e-09  0.00000000e+00  0.00000000e+00 -3.17909298e-08  4.03005793e-07  1.19998399e+00 
 3.70238457e-09  0.00000000e+00  0.00000000e+00  3.20178139e-08  5.57810537e-07  1.20000853e+00 
 3.71238457e-09  0.00000000e+00  0.00000000e+00 -1.47980979e-08  3.95150465e-07  1.19999001e+00 
 3.72238457e-09  0.00000000e+00  0.00000000e+00  1.96230238e-08  4.74508257e-07  1.20000446e+00 
 3.73238457e-09  0.00000000e+00  0.00000000e+00 -5.56095298e-09  3.75471022e-07  1.19999361e+00 
 3.74238457e-09  0.00000000e+00  0.00000000e+00  1.28869096e-08  4.13215591e-07  1.20000213e+00 
 3.75238457e-09  0.00000000e+00  0.00000000e+00 -5.71284353e-10  3.51045713e-07  1.19999579e+00 
 3.76238457e-09  0.00000000e+00  0.00000000e+00  9.25132698e-09  3.66204815e-07  1.20000082e+00 
 3.77238457e-09  0.00000000e+00  0.00000000e+00  2.10848428e-09  3.25597622e-07  1.19999712e+00 
 3.78238457e-09  0.00000000e+00  0.00000000e+00  7.30172961e-09  3.28783080e-07  1.20000009e+00 
 3.79238457e-09  0.00000000e+00  0.00000000e+00  3.53933927e-09  3.00978033e-07  1.19999794e+00 
 3.80238457e-09  0.00000000e+00  0.00000000e+00  6.26305441e-09  2.98056996e-07  1.19999970e+00 
 3.81238457e-09  0.00000000e+00  0.00000000e+00  4.29855301e-09  2.78019672e-07  1.19999845e+00 
 3.82238457e-09  0.00000000e+00  0.00000000e+00  5.71359282e-09  2.72200708e-07  1.19999951e+00 
 3.83238457e-09  0.00000000e+00  0.00000000e+00  4.69853551e-09  2.57016583e-07  1.19999879e+00 
 3.84238457e-09  0.00000000e+00  0.00000000e+00  5.42526096e-09  2.50026868e-07  1.19999942e+00 
 3.85238457e-09  0.00000000e+00  0.00000000e+00  4.90751234e-09  2.37989288e-07  1.19999901e+00 
 3.86238457e-09  0.00000000e+00  0.00000000e+00  5.27539346e-09  2.30735690e-07  1.19999940e+00 
 3.87238457e-09  0.00000000e+00  0.00000000e+00  5.01560793e-09  2.20828757e-07  1.19999917e+00 
 3.88238457e-09  0.00000000e+00  0.00000000e+00  5.19839344e-09  2.13767589e-07  1.19999940e+00 
 3.89238457e-09  0.00000000e+00  0.00000000e+00  5.07083620e-09  2.05372866e-07  1.19999928e+00 
 3.90238457e-09  0.00000000e+00  0.00000000e+00  5.15940429e-09  1.98715866e-07  1.19999943e+00 
 3.91238457e-09  0.00000000e+00  0.00000000e+00  5.09861675e-09  1.91445721e-07  1.19999936e+00 
 3.92238457e-09  0.00000000e+00  0.00000000e+00  5.14003190e-09  1.85274240e-07  1.19999946e+00 
 3.93238457e-09  0.00000000e+00  0.00000000e+00  5.11230996e-09  1.78876829e-07  1.19999943e+00 
 3.94238457e-09  0.00000000e+00  0.00000000e+00  5.13064963e-09  1.73204717e-07  1.19999949e+00 
 3.95238457e-09  0.00000000e+00  0.00000000e+00  5.11887499e-09  1.67509530e-07  1.19999948e+00 
 3.96238457e-09  0.00000000e+00  0.00000000e+00  5.12626985e-09  1.62317459e-07  1.19999953e+00 
 3.97238457e-09  0.00000000e+00  0.00000000e+00  5.12190002e-09  1.57203859e-07  1.19999953e+00 
 3.98238457e-09  0.00000000e+00  0.00000000e+00  5.12433784e-09  1.52457774e-07  1.19999956e+00 
 3.99238457e-09  0.00000000e+00  0.00000000e+00  5.12321036e-09  1.47836639e-07  1.19999956e+00 
 4.00000000e-09  0.00000000e+00  0.00000000e+00  5.12234344e-09  1.44263763e-07  1.19999958e+00 
