 time            v(in1)          v(in2)          v(out)         
 2.70633017e-10  1.20000000e+00  0.00000000e+00  4.50299552e-09 
 2.80633017e-10  1.20000000e+00  0.00000000e+00  5.20396117e-09 
 2.90633017e-10  1.20000000e+00  0.00000000e+00  5.11329359e-09 
 3.00633017e-10  1.20000000e+00  0.00000000e+00  5.12502131e-09 
 3.10633017e-10  1.20000000e+00  0.00000000e+00  5.12350418e-09 
 3.20633017e-10  1.20000000e+00  0.00000000e+00  5.12370039e-09 
 3.30633017e-10  1.20000000e+00  0.00000000e+00  5.12367498e-09 
 3.40633017e-10  1.20000000e+00  0.00000000e+00  5.12367836e-09 
 3.50633017e-10  1.20000000e+00  0.00000000e+00  5.12367785e-09 
 3.60633017e-10  1.20000000e+00  0.00000000e+00  5.12367790e-09 
 3.70633017e-10  1.20000000e+00  0.00000000e+00  5.12367795e-09 
 3.80633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 3.90633017e-10  1.20000000e+00  0.00000000e+00  5.12367795e-09 
 4.00633017e-10  1.20000000e+00  0.00000000e+00  5.12367795e-09 
 4.10633017e-10  1.20000000e+00  0.00000000e+00  5.12367805e-09 
 4.20633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 4.30633017e-10  1.20000000e+00  0.00000000e+00  5.12367785e-09 
 4.40633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 4.50633017e-10  1.20000000e+00  0.00000000e+00  5.12367790e-09 
 4.60633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 4.70633017e-10  1.20000000e+00  0.00000000e+00  5.12367790e-09 
 4.80633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 4.90633017e-10  1.20000000e+00  0.00000000e+00  5.12367790e-09 
 5.00633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 5.10633017e-10  1.20000000e+00  0.00000000e+00  5.12367790e-09 
 5.20633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 5.30633017e-10  1.20000000e+00  0.00000000e+00  5.12367790e-09 
 5.40633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 5.50633017e-10  1.20000000e+00  0.00000000e+00  5.12367790e-09 
 5.60633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 5.70633017e-10  1.20000000e+00  0.00000000e+00  5.12367795e-09 
 5.80633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 5.90633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 6.00633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 6.10633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 6.20633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 6.30633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 6.40633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 6.50633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 6.60633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 6.70633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 6.80633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 6.90633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 7.00633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 7.10633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 7.20633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 7.30633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 7.40633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 7.50633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 7.60633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 7.70633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 7.80633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 7.90633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 8.00633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 8.10633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 8.20633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 8.30633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 8.40633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 8.50633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 8.60633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 8.70633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 8.80633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 8.90633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 9.00633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 9.10633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 9.20633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 9.30633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 9.40633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 9.50633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 9.60633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 9.70633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 9.80633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 9.90633017e-10  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 1.00063302e-09  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 1.01063302e-09  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 1.02063302e-09  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 1.03063302e-09  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 1.04063302e-09  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 1.05063302e-09  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 1.06063302e-09  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 1.07063302e-09  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 1.08063302e-09  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 1.09063302e-09  1.20000000e+00  0.00000000e+00  5.12367800e-09 
 1.10000000e-09  1.20000000e+00  0.00000000e+00  5.12367792e-09 
 1.10000569e-09  1.20000000e+00  6.82692932e-05  1.48741256e-05 
 1.10001707e-09  1.20000000e+00  2.04807880e-04  4.45683119e-05 
 1.10003982e-09  1.20000000e+00  4.77885052e-04  1.03694499e-04 
 1.10008534e-09  1.20000000e+00  1.02403940e-03  2.20906147e-04 
 1.10017636e-09  1.20000000e+00  2.11634809e-03  4.51227817e-04 
 1.10035841e-09  1.20000000e+00  4.30096547e-03  8.95941893e-04 
 1.10072252e-09  1.20000000e+00  8.67020023e-03  1.72527355e-03 
 1.10125170e-09  1.20000000e+00  1.50203818e-02  2.80021494e-03 
 1.10175004e-09  1.20000000e+00  2.10004253e-02  3.68628678e-03 
 1.10233579e-09  1.20000000e+00  2.80294876e-02  4.59263526e-03 
 1.10292774e-09  1.20000000e+00  3.51329078e-02  5.37951221e-03 
 1.10365929e-09  1.20000000e+00  4.39115378e-02  6.20074080e-03 
 1.10442727e-09  1.20000000e+00  5.31272533e-02  6.91205407e-03 
 1.10537519e-09  1.20000000e+00  6.45022491e-02  7.61793242e-03 
 1.10643165e-09  1.20000000e+00  7.71797513e-02  8.22702532e-03 
