 time            v(in1)          v(in2)          v(out)         
 3.55324930e-10  1.20000000e+00  0.00000000e+00  1.79673538e-04 
 3.65324930e-10  1.20000000e+00  0.00000000e+00  1.57103179e-04 
 3.75324930e-10  1.20000000e+00  0.00000000e+00  1.38313653e-04 
 3.85324930e-10  1.20000000e+00  0.00000000e+00  1.22702672e-04 
 3.95324930e-10  1.20000000e+00  0.00000000e+00  1.09744325e-04 
 4.05324930e-10  1.20000000e+00  0.00000000e+00  9.89859510e-05 
 4.15324930e-10  1.20000000e+00  0.00000000e+00  9.00464734e-05 
 4.25324930e-10  1.20000000e+00  0.00000000e+00  8.26061504e-05 
 4.35324930e-10  1.20000000e+00  0.00000000e+00  7.64005874e-05 
 4.45324930e-10  1.20000000e+00  0.00000000e+00  7.12107807e-05 
 4.55324930e-10  1.20000000e+00  0.00000000e+00  6.68573057e-05 
 4.65324930e-10  1.20000000e+00  0.00000000e+00  6.31924866e-05 
 4.75324930e-10  1.20000000e+00  0.00000000e+00  6.00958714e-05 
 4.85324930e-10  1.20000000e+00  0.00000000e+00  5.74685696e-05 
 4.95324930e-10  1.20000000e+00  0.00000000e+00  5.52300291e-05 
 5.05324930e-10  1.20000000e+00  0.00000000e+00  5.33141110e-05 
 5.15324930e-10  1.20000000e+00  0.00000000e+00  5.16668946e-05 
 5.25324930e-10  1.20000000e+00  0.00000000e+00  5.02440183e-05 
 5.35324930e-10  1.20000000e+00  0.00000000e+00  4.90092227e-05 
 5.45324930e-10  1.20000000e+00  0.00000000e+00  4.79325714e-05 
 5.55324930e-10  1.20000000e+00  0.00000000e+00  4.69894986e-05 
 5.65324930e-10  1.20000000e+00  0.00000000e+00  4.61596259e-05 
 5.75324930e-10  1.20000000e+00  0.00000000e+00  4.54261449e-05 
 5.85324930e-10  1.20000000e+00  0.00000000e+00  4.47750322e-05 
 5.95324930e-10  1.20000000e+00  0.00000000e+00  4.41946501e-05 
 6.05324930e-10  1.20000000e+00  0.00000000e+00  4.36752260e-05 
 6.15324930e-10  1.20000000e+00  0.00000000e+00  4.32085934e-05 
 6.25324930e-10  1.20000000e+00  0.00000000e+00  4.27878460e-05 
 6.35324930e-10  1.20000000e+00  0.00000000e+00  4.24071691e-05 
 6.45324930e-10  1.20000000e+00  0.00000000e+00  4.20616086e-05 
 6.55324930e-10  1.20000000e+00  0.00000000e+00  4.17469606e-05 
 6.65324930e-10  1.20000000e+00  0.00000000e+00  4.14596158e-05 
 6.75324930e-10  1.20000000e+00  0.00000000e+00  4.11964869e-05 
 6.85324930e-10  1.20000000e+00  0.00000000e+00  4.09549032e-05 
 6.95324930e-10  1.20000000e+00  0.00000000e+00  4.07325619e-05 
 7.05324930e-10  1.20000000e+00  0.00000000e+00  4.05274562e-05 
 7.15324930e-10  1.20000000e+00  0.00000000e+00  4.03378421e-05 
 7.25324930e-10  1.20000000e+00  0.00000000e+00  4.01621891e-05 
 7.35324930e-10  1.20000000e+00  0.00000000e+00  3.99991572e-05 
 7.45324930e-10  1.20000000e+00  0.00000000e+00  3.98475628e-05 
 7.55324930e-10  1.20000000e+00  0.00000000e+00  3.97063621e-05 
 7.65324930e-10  1.20000000e+00  0.00000000e+00  3.95746273e-05 
 7.75324930e-10  1.20000000e+00  0.00000000e+00  3.94515352e-05 
 7.85324930e-10  1.20000000e+00  0.00000000e+00  3.93363499e-05 
 7.95324930e-10  1.20000000e+00  0.00000000e+00  3.92284143e-05 
 8.05324930e-10  1.20000000e+00  0.00000000e+00  3.91271380e-05 
 8.15324930e-10  1.20000000e+00  0.00000000e+00  3.90319911e-05 
 8.25324930e-10  1.20000000e+00  0.00000000e+00  3.89424950e-05 
 8.35324930e-10  1.20000000e+00  0.00000000e+00  3.88582182e-05 
 8.45324930e-10  1.20000000e+00  0.00000000e+00  3.87787691e-05 
 8.55324930e-10  1.20000000e+00  0.00000000e+00  3.87037931e-05 
 8.65324930e-10  1.20000000e+00  0.00000000e+00  3.86329674e-05 
 8.75324930e-10  1.20000000e+00  0.00000000e+00  3.85659980e-05 
 8.85324930e-10  1.20000000e+00  0.00000000e+00  3.85026165e-05 
