 time            v(in)           v(out)         
 0.00000000e+00  0.00000000e+00  1.19925830e+00 
 1.00000000e-13  0.00000000e+00  1.19925830e+00 
 2.00000000e-13  0.00000000e+00  1.19925830e+00 
 4.00000000e-13  0.00000000e+00  1.19925830e+00 
 8.00000000e-13  0.00000000e+00  1.19925830e+00 
 1.60000000e-12  0.00000000e+00  1.19925830e+00 
 3.20000000e-12  0.00000000e+00  1.19925830e+00 
 6.40000000e-12  0.00000000e+00  1.19925830e+00 
 1.28000000e-11  0.00000000e+00  1.19925830e+00 
 2.28000000e-11  0.00000000e+00  1.19925830e+00 
 3.28000000e-11  0.00000000e+00  1.19925830e+00 
 4.28000000e-11  0.00000000e+00  1.19925830e+00 
 5.28000000e-11  0.00000000e+00  1.19925830e+00 
