 time            v(A)            v(B)            v(A_GT_B)       v(A_LT_B)       v(A_EQ_B)      
 2.24348894e-09  6.78132709e-01  1.20000000e+00 -5.59542348e-04  9.74128932e-06  1.19926784e+00 
 2.25348894e-09  5.58132709e-01  1.20000000e+00 -5.30956107e-04  9.38588787e-05  1.19927639e+00 
 2.26348894e-09  4.38132709e-01  1.20000000e+00 -3.09839662e-04  2.71471609e-04  1.19928984e+00 
 2.27348894e-09  3.18132709e-01  1.20000000e+00 -1.07626987e-04  5.64422441e-04  1.19930750e+00 
 2.28348894e-09  1.98132709e-01  1.20000000e+00 -1.06505197e-05  9.04409261e-04  1.19932158e+00 
 2.29348894e-09  7.81327091e-02  1.20000000e+00 -3.28966688e-05  1.17363929e-03  1.19932365e+00 
 2.30000000e-09  0.00000000e+00  1.20000000e+00 -1.20169328e-04  1.30876383e-03  1.19931892e+00 
 2.30100000e-09  0.00000000e+00  1.20000000e+00 -8.86192056e-05  1.32458406e-03  1.19931808e+00 
 2.30300000e-09  0.00000000e+00  1.20000000e+00  4.36206910e-05  1.35210611e-03  1.19931682e+00 
 2.30700000e-09  0.00000000e+00  1.20000000e+00  4.15755661e-04  1.35597805e-03  1.19931415e+00 
 2.31500000e-09  0.00000000e+00  1.20000000e+00  7.73619901e-04  1.00924622e-03  1.19928516e+00 
 2.32500000e-09  0.00000000e+00  1.20000000e+00  6.67814852e-04 -7.78053675e-05  1.19918523e+00 
 2.33500000e-09  0.00000000e+00  1.20000000e+00  4.58218125e-04 -1.70670584e-03  1.19901779e+00 
 2.34500000e-09  0.00000000e+00  1.20000000e+00  2.96690856e-04 -3.66714216e-03  1.19880932e+00 
 2.35500000e-09  0.00000000e+00  1.20000000e+00  1.92263656e-04 -6.06151737e-03  1.19851653e+00 
 2.36500000e-09  0.00000000e+00  1.20000000e+00  1.27250756e-04 -8.38926316e-03  1.19814599e+00 
 2.37500000e-09  0.00000000e+00  1.20000000e+00  8.99756946e-05 -1.03549612e-02  1.19781751e+00 
 2.38500000e-09  0.00000000e+00  1.20000000e+00  6.74272064e-05 -1.20208043e-02  1.19766877e+00 
 2.39500000e-09  0.00000000e+00  1.20000000e+00  5.46552403e-05 -1.32109483e-02  1.19815408e+00 
 2.40500000e-09  0.00000000e+00  1.20000000e+00  4.63414002e-05 -1.34088271e-02  1.20006414e+00 
 2.41500000e-09  0.00000000e+00  1.20000000e+00  4.20212592e-05 -1.11016901e-02  1.20457084e+00 
 2.42500000e-09  0.00000000e+00  1.20000000e+00  3.88860158e-05 -2.75881828e-03  1.21038166e+00 
 2.43500000e-09  0.00000000e+00  1.20000000e+00  3.76510161e-05  1.51446445e-02  1.21567706e+00 
 2.44500000e-09  0.00000000e+00  1.20000000e+00  3.64204092e-05  4.96370744e-02  1.21957994e+00 
 2.45500000e-09  0.00000000e+00  1.20000000e+00  3.62388412e-05  1.14130588e-01  1.22204748e+00 
 2.46500000e-09  0.00000000e+00  1.20000000e+00  3.57157720e-05  2.11684668e-01  1.22292772e+00 
 2.47500000e-09  0.00000000e+00  1.20000000e+00  3.58856445e-05  3.36430715e-01  1.22115165e+00 
 2.48500000e-09  0.00000000e+00  1.20000000e+00  3.56309695e-05  4.80612580e-01  1.21462136e+00 
 2.49500000e-09  0.00000000e+00  1.20000000e+00  3.58595246e-05  6.37741980e-01  1.20057458e+00 
 2.50500000e-09  0.00000000e+00  1.20000000e+00  3.56736300e-05  7.99182407e-01  1.17810214e+00 
 2.51500000e-09  0.00000000e+00  1.20000000e+00  3.58576280e-05  9.44499634e-01  1.14065552e+00 
 2.52500000e-09  0.00000000e+00  1.20000000e+00  3.56866306e-05  1.04904252e+00  1.08014714e+00 
 2.53500000e-09  0.00000000e+00  1.20000000e+00  3.58257810e-05  1.11252012e+00  9.90291681e-01 
 2.54500000e-09  0.00000000e+00  1.20000000e+00  3.56778211e-05  1.14913814e+00  8.70256946e-01 
 2.55500000e-09  0.00000000e+00  1.20000000e+00  3.57883768e-05  1.16973331e+00  7.23842583e-01 
 2.56500000e-09  0.00000000e+00  1.20000000e+00  3.56630892e-05  1.18119468e+00  5.56024685e-01 
 2.57500000e-09  0.00000000e+00  1.20000000e+00  3.57484624e-05  1.18764052e+00  3.75220367e-01 
 2.58500000e-09  0.00000000e+00  1.20000000e+00  3.56383208e-05  1.19137078e+00  2.07470058e-01 
 2.59500000e-09  0.00000000e+00  1.20000000e+00  3.57036011e-05  1.19362868e+00  9.62702848e-02 
 2.60500000e-09  0.00000000e+00  1.20000000e+00  3.56119559e-05  1.19507414e+00  4.19191248e-02 
 2.61500000e-09  0.00000000e+00  1.20000000e+00  3.56635520e-05  1.19605323e+00  1.87774445e-02 
 2.62500000e-09  0.00000000e+00  1.20000000e+00  3.55865408e-05  1.19675310e+00  9.61974351e-03 
 2.63500000e-09  0.00000000e+00  1.20000000e+00  3.56295361e-05  1.19727326e+00  5.91643932e-03 
 2.64500000e-09  0.00000000e+00  1.20000000e+00  3.55708782e-05  1.19767299e+00  4.26313239e-03 
 2.65500000e-09  0.00000000e+00  1.20000000e+00  3.56100492e-05  1.19798539e+00  3.35666074e-03 
 2.66500000e-09  0.00000000e+00  1.20000000e+00  3.55647313e-05  1.19823382e+00  2.77244005e-03 
 2.67500000e-09  0.00000000e+00  1.20000000e+00  3.55977043e-05  1.19843194e+00  2.32295850e-03 
 2.68500000e-09  0.00000000e+00  1.20000000e+00  3.55607730e-05  1.19859167e+00  1.96685985e-03 
 2.69500000e-09  0.00000000e+00  1.20000000e+00  3.55866322e-05  1.19871998e+00  1.66356516e-03 
 2.70500000e-09  0.00000000e+00  1.20000000e+00  3.55557386e-05  1.19882399e+00  1.41328730e-03 
 2.71500000e-09  0.00000000e+00  1.20000000e+00  3.55763374e-05  1.19890771e+00  1.19666121e-03 
 2.72500000e-09  0.00000000e+00  1.20000000e+00  3.55512120e-05  1.19897574e+00  1.01691231e-03 
 2.73500000e-09  0.00000000e+00  1.20000000e+00  3.55681282e-05  1.19903050e+00  8.61288144e-04 
 2.74500000e-09  0.00000000e+00  1.20000000e+00  3.55480798e-05  1.19907507e+00  7.32225801e-04 
 2.75500000e-09  0.00000000e+00  1.20000000e+00  3.55621778e-05  1.19911092e+00  6.20744346e-04 
 2.76500000e-09  0.00000000e+00  1.20000000e+00  3.55462897e-05  1.19914014e+00  5.28413266e-04 
 2.77500000e-09  0.00000000e+00  1.20000000e+00  3.55580374e-05  1.19916361e+00  4.48855977e-04 
 2.78500000e-09  0.00000000e+00  1.20000000e+00  3.55454267e-05  1.19918278e+00  3.83039089e-04 
 2.79500000e-09  0.00000000e+00  1.20000000e+00  3.55551492e-05  1.19919814e+00  3.26449767e-04 
 2.80500000e-09  0.00000000e+00  1.20000000e+00  3.55450885e-05  1.19921072e+00  2.79669033e-04 
 2.81500000e-09  0.00000000e+00  1.20000000e+00  3.55530715e-05  1.19922077e+00  2.39519660e-04 
 2.82500000e-09  0.00000000e+00  1.20000000e+00  3.55450012e-05  1.19922902e+00  2.06342150e-04 
 2.83500000e-09  0.00000000e+00  1.20000000e+00  3.55515125e-05  1.19923560e+00  1.77911293e-04 
 2.84500000e-09  0.00000000e+00  1.20000000e+00  3.55450099e-05  1.19924102e+00  1.54419132e-04 
 2.85500000e-09  0.00000000e+00  1.20000000e+00  3.55502952e-05  1.19924533e+00  1.34314933e-04 
 2.86500000e-09  0.00000000e+00  1.20000000e+00  3.55450393e-05  1.19924888e+00  1.17699862e-04 
 2.87500000e-09  0.00000000e+00  1.20000000e+00  3.55493155e-05  1.19925170e+00  1.03498392e-04 
 2.88500000e-09  0.00000000e+00  1.20000000e+00  3.55450589e-05  1.19925403e+00  9.17567302e-05 
 2.89500000e-09  0.00000000e+00  1.20000000e+00  3.55485116e-05  1.19925587e+00  8.17325464e-05 
 2.90500000e-09  0.00000000e+00  1.20000000e+00  3.55450604e-05  1.19925741e+00  7.34394959e-05 
 2.91500000e-09  0.00000000e+00  1.20000000e+00  3.55478447e-05  1.19925861e+00  6.63678716e-05 
 2.92500000e-09  0.00000000e+00  1.20000000e+00  3.55450450e-05  1.19925962e+00  6.05127419e-05 
 2.93500000e-09  0.00000000e+00  1.20000000e+00  3.55472887e-05  1.19926040e+00  5.55261555e-05 
 2.94500000e-09  0.00000000e+00  1.20000000e+00  3.55450168e-05  1.19926106e+00  5.13932536e-05 
 2.95500000e-09  0.00000000e+00  1.20000000e+00  3.55468241e-05  1.19926158e+00  4.78781176e-05 
 2.96500000e-09  0.00000000e+00  1.20000000e+00  3.55449802e-05  1.19926201e+00  4.49612697e-05 
 2.97500000e-09  0.00000000e+00  1.20000000e+00  3.55464355e-05  1.19926234e+00  4.24840633e-05 
 2.98500000e-09  0.00000000e+00  1.20000000e+00  3.55449388e-05  1.19926263e+00  4.04255881e-05 
 2.99500000e-09  0.00000000e+00  1.20000000e+00  3.55461104e-05  1.19926285e+00  3.86802491e-05 
 3.00500000e-09  0.00000000e+00  1.20000000e+00  3.55448954e-05  1.19926304e+00  3.72275470e-05 
 3.01500000e-09  0.00000000e+00  1.20000000e+00  3.55458381e-05  1.19926318e+00  3.59981182e-05 
 3.02500000e-09  0.00000000e+00  1.20000000e+00  3.55448515e-05  1.19926330e+00  3.49728736e-05 
 3.03500000e-09  0.00000000e+00  1.20000000e+00  3.55456098e-05  1.19926339e+00  3.41070383e-05 
 3.04500000e-09  0.00000000e+00  1.20000000e+00  3.55448084e-05  1.19926348e+00  3.33834086e-05 
 3.05500000e-09  0.00000000e+00  1.20000000e+00  3.55454181e-05  1.19926354e+00  3.27737693e-05 
 3.06500000e-09  0.00000000e+00  1.20000000e+00  3.55447668e-05  1.19926359e+00  3.22629591e-05 
 3.07500000e-09  0.00000000e+00  1.20000000e+00  3.55452566e-05  1.19926363e+00  3.18338086e-05 
 3.08500000e-09  0.00000000e+00  1.20000000e+00  3.55447270e-05  1.19926366e+00  3.14731699e-05 
 3.09500000e-09  0.00000000e+00  1.20000000e+00  3.55451202e-05  1.19926369e+00  3.11711507e-05 
 3.10500000e-09  0.00000000e+00  1.20000000e+00  3.55446893e-05  1.19926371e+00  3.09164849e-05 
 3.11500000e-09  0.00000000e+00  1.20000000e+00  3.55450046e-05  1.19926373e+00  3.07039974e-05 
 3.12500000e-09  0.00000000e+00  1.20000000e+00  3.55446536e-05  1.19926374e+00  3.05241227e-05 
 3.13500000e-09  0.00000000e+00  1.20000000e+00  3.55449062e-05  1.19926375e+00  3.03746754e-05 
 3.14500000e-09  0.00000000e+00  1.20000000e+00  3.55446201e-05  1.19926376e+00  3.02475920e-05 
 3.15500000e-09  0.00000000e+00  1.20000000e+00  3.55448221e-05  1.19926377e+00  3.01425229e-05 
 3.16500000e-09  0.00000000e+00  1.20000000e+00  3.55445886e-05  1.19926378e+00  3.00527086e-05 
 3.17500000e-09  0.00000000e+00  1.20000000e+00  3.55447499e-05  1.19926378e+00  2.99788727e-05 
 3.18500000e-09  0.00000000e+00  1.20000000e+00  3.55445592e-05  1.19926379e+00  2.99153747e-05 
 3.19500000e-09  0.00000000e+00  1.20000000e+00  3.55446877e-05  1.19926379e+00  2.98635147e-05 
 3.20000000e-09  0.00000000e+00  1.20000000e+00  3.55445488e-05  1.19926379e+00  2.98397913e-05 
 3.20100000e-09  0.00000000e+00  1.18800000e+00  3.35069080e-05  1.19923615e+00  2.97277685e-05 
 3.20300000e-09  0.00000000e+00  1.16400000e+00  2.49037436e-05  1.19913098e+00  2.91802305e-05 
 3.20700000e-09  0.00000000e+00  1.11600000e+00 -7.73514398e-07  1.19878233e+00  2.69048829e-05 
 3.21500000e-09  0.00000000e+00  1.02000000e+00 -1.20691053e-05  1.19821971e+00  2.45585827e-05 
 3.22339979e-09  0.00000000e+00  9.19202523e-01  1.42738638e-05  1.19798412e+00  2.64451904e-05 
 3.23339979e-09  0.00000000e+00  7.99202523e-01  3.67598351e-05  1.19800806e+00  2.90348098e-05 
 3.24339979e-09  0.00000000e+00  6.79202523e-01  5.60457161e-05  1.19839493e+00  2.99974582e-05 
 3.25339979e-09  0.00000000e+00  5.59202523e-01  9.46635496e-05  1.19960932e+00  3.05293214e-05 
 3.26339979e-09  0.00000000e+00  4.39202523e-01  1.69780181e-04  1.20222571e+00  3.27750269e-05 
 3.27339979e-09  0.00000000e+00  3.19202523e-01  2.83864831e-04  1.20584950e+00  3.49076265e-05 
 3.28339979e-09  0.00000000e+00  1.99202523e-01  3.97663352e-04  1.21029313e+00  3.51790217e-05 
 3.29339979e-09  0.00000000e+00  7.92025226e-02  4.59632697e-04  1.21529922e+00  3.44918392e-05 
 3.30000000e-09  0.00000000e+00  3.99680289e-15  4.83100386e-04  1.21873637e+00  3.36896218e-05 
 3.30100000e-09  0.00000000e+00  0.00000000e+00  4.89324767e-04  1.21929377e+00  3.37102327e-05 
 3.30300000e-09  0.00000000e+00  0.00000000e+00  5.04338927e-04  1.22045339e+00  3.42074467e-05 
 3.30700000e-09  0.00000000e+00  0.00000000e+00  5.23242057e-04  1.22275778e+00  3.70428687e-05 
 3.31500000e-09  0.00000000e+00  0.00000000e+00  4.51295349e-04  1.22593205e+00  3.94394733e-05 
 3.32500000e-09  0.00000000e+00  0.00000000e+00  2.82107299e-04  1.22590498e+00  3.34819185e-05 
 3.33500000e-09  0.00000000e+00  0.00000000e+00  1.47932505e-04  1.21907458e+00  2.73231350e-05 
 3.34500000e-09  0.00000000e+00  0.00000000e+00  1.75739569e-05  1.20109015e+00  2.24714878e-05 
 3.35500000e-09  0.00000000e+00  0.00000000e+00 -1.97440707e-04  1.16919826e+00  1.46121784e-05 
 3.36500000e-09  0.00000000e+00  0.00000000e+00 -3.77015529e-04  1.10936695e+00  3.78938583e-06 
 3.37500000e-09  0.00000000e+00  0.00000000e+00 -3.97322063e-04  1.00802147e+00 -6.02387096e-06 
 3.38500000e-09  0.00000000e+00  0.00000000e+00 -3.74463411e-04  8.62134965e-01 -1.07524610e-05 
 3.39500000e-09  0.00000000e+00  0.00000000e+00 -3.46510000e-04  6.76426265e-01 -1.07072685e-05 
 3.40500000e-09  0.00000000e+00  0.00000000e+00 -3.08138600e-04  4.61883242e-01 -7.49249293e-06 
 3.41500000e-09  0.00000000e+00  0.00000000e+00 -2.69773510e-04  2.51937606e-01 -1.28251258e-06 
 3.42500000e-09  0.00000000e+00  0.00000000e+00 -2.26787394e-04  1.10594065e-01  1.07166158e-05 
 3.43500000e-09  0.00000000e+00  0.00000000e+00 -1.87074575e-04  4.46737317e-02  3.92645502e-05 
 3.44500000e-09  0.00000000e+00  0.00000000e+00 -1.48782597e-04  1.85977692e-02  9.77957481e-05 
 3.45500000e-09  0.00000000e+00  0.00000000e+00 -1.16106916e-04  9.03015737e-03  1.93480035e-04 
 3.46500000e-09  0.00000000e+00  0.00000000e+00 -8.68901020e-05  5.30517329e-03  3.39626901e-04 
 3.47500000e-09  0.00000000e+00  0.00000000e+00 -6.27334164e-05  3.62517263e-03  5.34666345e-04 
 3.48500000e-09  0.00000000e+00  0.00000000e+00 -4.20150816e-05  2.66241340e-03  7.27549931e-04 
 3.49500000e-09  0.00000000e+00  0.00000000e+00 -2.53380814e-05  2.03681908e-03  8.43392955e-04 
 3.50500000e-09  0.00000000e+00  0.00000000e+00 -1.16024174e-05  1.56915569e-03  7.49779770e-04 
 3.51500000e-09  0.00000000e+00  0.00000000e+00 -9.53103463e-07  1.22584707e-03  1.50385295e-04 
 3.52500000e-09  0.00000000e+00  0.00000000e+00  7.09452974e-06  9.52923967e-04 -1.33840979e-03 
 3.53500000e-09  0.00000000e+00  0.00000000e+00  1.33296802e-05  7.49421785e-04 -3.64052530e-03 
 3.54500000e-09  0.00000000e+00  0.00000000e+00  1.81522934e-05  5.85639920e-04 -6.44524442e-03 
 3.55500000e-09  0.00000000e+00  0.00000000e+00  2.17208435e-05  4.64074559e-04 -9.54016540e-03 
 3.56500000e-09  0.00000000e+00  0.00000000e+00  2.43840691e-05  3.65732650e-04 -1.26326717e-02 
 3.57500000e-09  0.00000000e+00  0.00000000e+00  2.63012712e-05  2.93307823e-04 -1.51640489e-02 
 3.58500000e-09  0.00000000e+00  0.00000000e+00  2.77777050e-05  2.34636021e-04 -1.61673853e-02 
 3.59500000e-09  0.00000000e+00  0.00000000e+00  2.89741999e-05  1.92173776e-04 -1.23685562e-02 
 3.60500000e-09  0.00000000e+00  0.00000000e+00  2.99818954e-05  1.57643222e-04  3.06908229e-03 
 3.61500000e-09  0.00000000e+00  0.00000000e+00  3.08391013e-05  1.32929687e-04  4.03097630e-02 
 3.62500000e-09  0.00000000e+00  0.00000000e+00  3.15325149e-05  1.12467356e-04  1.22237122e-01 
 3.63500000e-09  0.00000000e+00  0.00000000e+00  3.20835101e-05  9.78312543e-05  2.49368001e-01 
 3.64500000e-09  0.00000000e+00  0.00000000e+00  3.24916746e-05  8.54315981e-05  4.11150950e-01 
 3.65500000e-09  0.00000000e+00  0.00000000e+00  3.28012832e-05  7.65852850e-05  5.95479901e-01 
 3.66500000e-09  0.00000000e+00  0.00000000e+00  3.30220432e-05  6.89617719e-05  7.85684262e-01 
 3.67500000e-09  0.00000000e+00  0.00000000e+00  3.31931488e-05  6.35633122e-05  9.49519539e-01 
 3.68500000e-09  0.00000000e+00  0.00000000e+00  3.33140674e-05  5.88342915e-05  1.05856250e+00 
 3.69500000e-09  0.00000000e+00  0.00000000e+00  3.34189175e-05  5.55258246e-05  1.12149070e+00 
 3.70500000e-09  0.00000000e+00  0.00000000e+00  3.35002770e-05  5.25858007e-05  1.15650065e+00 
 3.71500000e-09  0.00000000e+00  0.00000000e+00  3.35808212e-05  5.05520774e-05  1.17554196e+00 
 3.72500000e-09  0.00000000e+00  0.00000000e+00  3.36463981e-05  4.87020806e-05  1.18586853e+00 
 3.73500000e-09  0.00000000e+00  0.00000000e+00  3.37128048e-05  4.74219640e-05  1.19150780e+00 
 3.74500000e-09  0.00000000e+00  0.00000000e+00  3.37662653e-05  4.62213742e-05  1.19465228e+00 
 3.75500000e-09  0.00000000e+00  0.00000000e+00  3.38208971e-05  4.53833572e-05  1.19643944e+00 
 3.76500000e-09  0.00000000e+00  0.00000000e+00  3.38648115e-05  4.45741340e-05  1.19748683e+00 
 3.77500000e-09  0.00000000e+00  0.00000000e+00  3.39096824e-05  4.39980276e-05  1.19811126e+00 
 3.78500000e-09  0.00000000e+00  0.00000000e+00  3.39452562e-05  4.34262897e-05  1.19849714e+00 
 3.79500000e-09  0.00000000e+00  0.00000000e+00  3.39811855e-05  4.30059492e-05  1.19873709e+00 
 3.80500000e-09  0.00000000e+00  0.00000000e+00  3.40090111e-05  4.25800401e-05  1.19889318e+00 
 3.81500000e-09  0.00000000e+00  0.00000000e+00  3.40368365e-05  4.22543846e-05  1.19899358e+00 
 3.82500000e-09  0.00000000e+00  0.00000000e+00  3.40578426e-05  4.19209679e-05  1.19906249e+00 
 3.83500000e-09  0.00000000e+00  0.00000000e+00  3.40788005e-05  4.16557900e-05  1.19910807e+00 
 3.84500000e-09  0.00000000e+00  0.00000000e+00  3.40942279e-05  4.13841094e-05  1.19914135e+00 
 3.85500000e-09  0.00000000e+00  0.00000000e+00  3.41097070e-05  4.11603246e-05  1.19916391e+00 
 3.86500000e-09  0.00000000e+00  0.00000000e+00  3.41208156e-05  4.09323662e-05  1.19918161e+00 
 3.87500000e-09  0.00000000e+00  0.00000000e+00  3.41320992e-05  4.07390579e-05  1.19919387e+00 
 3.88500000e-09  0.00000000e+00  0.00000000e+00  3.41399820e-05  4.05438721e-05  1.19920426e+00 
 3.89500000e-09  0.00000000e+00  0.00000000e+00  3.41481327e-05  4.03744674e-05  1.19921159e+00 
 3.90500000e-09  0.00000000e+00  0.00000000e+00  3.41536605e-05  4.02050450e-05  1.19921826e+00 
 3.91500000e-09  0.00000000e+00  0.00000000e+00  3.41595083e-05  4.00552958e-05  1.19922303e+00 
 3.92500000e-09  0.00000000e+00  0.00000000e+00  3.41633430e-05  3.99068767e-05  1.19922764e+00 
 3.93500000e-09  0.00000000e+00  0.00000000e+00  3.41675159e-05  3.97738087e-05  1.19923097e+00 
 3.94500000e-09  0.00000000e+00  0.00000000e+00  3.41701478e-05  3.96429619e-05  1.19923433e+00 
 3.95500000e-09  0.00000000e+00  0.00000000e+00  3.41731122e-05  3.95243285e-05  1.19923677e+00 
 3.96500000e-09  0.00000000e+00  0.00000000e+00  3.41748988e-05  3.94084445e-05  1.19923932e+00 
 3.97500000e-09  0.00000000e+00  0.00000000e+00  3.41769970e-05  3.93024407e-05  1.19924118e+00 
 3.98500000e-09  0.00000000e+00  0.00000000e+00  3.41781957e-05  3.91994459e-05  1.19924317e+00 
 3.99500000e-09  0.00000000e+00  0.00000000e+00  3.41796767e-05  3.91045575e-05  1.19924462e+00 
 4.00000000e-09  0.00000000e+00  0.00000000e+00  3.41799959e-05  3.90577325e-05  1.19924549e+00 
