 time            v(in1)          v(in2)          v(out)         
 1.72363680e-10  8.68364157e-01  0.00000000e+00  1.19865320e+00 
 1.73069411e-10  8.76832929e-01  0.00000000e+00  1.19784748e+00 
 1.74127708e-10  8.89532502e-01  0.00000000e+00  1.19661012e+00 
 1.75355803e-10  9.04269642e-01  0.00000000e+00  1.19514854e+00 
 1.76585140e-10  9.19021677e-01  0.00000000e+00  1.19367572e+00 
 1.77958471e-10  9.35501654e-01  0.00000000e+00  1.19203536e+00 
 1.79492500e-10  9.53910004e-01  0.00000000e+00  1.19022345e+00 
 1.81352469e-10  9.76229634e-01  0.00000000e+00  1.18807001e+00 
 1.83585136e-10  1.00302163e+00  0.00000000e+00  1.18556286e+00 
 1.86497093e-10  1.03796512e+00  0.00000000e+00  1.18243822e+00 
 1.89636575e-10  1.07563890e+00  0.00000000e+00  1.17926750e+00 
 1.92940358e-10  1.11528430e+00  0.00000000e+00  1.17616054e+00 
 1.96375588e-10  1.15650706e+00  0.00000000e+00  1.17318006e+00 
 2.00000000e-10  1.20000000e+00  0.00000000e+00  1.17030533e+00 
 2.00016556e-10  1.20000000e+00  0.00000000e+00  1.17029253e+00 
 2.00049669e-10  1.20000000e+00  0.00000000e+00  1.17026637e+00 
 2.00115893e-10  1.20000000e+00  0.00000000e+00  1.17021092e+00 
 2.00248343e-10  1.20000000e+00  0.00000000e+00  1.17008939e+00 
 2.00463379e-10  1.20000000e+00  0.00000000e+00  1.16986931e+00 
 2.00699811e-10  1.20000000e+00  0.00000000e+00  1.16960534e+00 
 2.00973577e-10  1.20000000e+00  0.00000000e+00  1.16928358e+00 
 2.01279311e-10  1.20000000e+00  0.00000000e+00  1.16891494e+00 
 2.01657728e-10  1.20000000e+00  0.00000000e+00  1.16845670e+00 
 2.02039355e-10  1.20000000e+00  0.00000000e+00  1.16800062e+00 
 2.02485629e-10  1.20000000e+00  0.00000000e+00  1.16748247e+00 
 2.02951741e-10  1.20000000e+00  0.00000000e+00  1.16696347e+00 
 2.03501072e-10  1.20000000e+00  0.00000000e+00  1.16638460e+00 
 2.04096543e-10  1.20000000e+00  0.00000000e+00  1.16579928e+00 
 2.04811860e-10  1.20000000e+00  0.00000000e+00  1.16515446e+00 
 2.05618343e-10  1.20000000e+00  0.00000000e+00  1.16450216e+00 
 2.06617664e-10  1.20000000e+00  0.00000000e+00  1.16379866e+00 
 2.07809749e-10  1.20000000e+00  0.00000000e+00  1.16310003e+00 
 2.09365320e-10  1.20000000e+00  0.00000000e+00  1.16239481e+00 
 2.10981828e-10  1.20000000e+00  0.00000000e+00  1.16188062e+00 
 2.12808822e-10  1.20000000e+00  0.00000000e+00  1.16152964e+00 
 2.14654520e-10  1.20000000e+00  0.00000000e+00  1.16138678e+00 
 2.16695051e-10  1.20000000e+00  0.00000000e+00  1.16143600e+00 
 2.18770250e-10  1.20000000e+00  0.00000000e+00  1.16167171e+00 
 2.21042410e-10  1.20000000e+00  0.00000000e+00  1.16210436e+00 
 2.23379027e-10  1.20000000e+00  0.00000000e+00  1.16270213e+00 
 2.25929656e-10  1.20000000e+00  0.00000000e+00  1.16349233e+00 
 2.28584335e-10  1.20000000e+00  0.00000000e+00  1.16443044e+00 
 2.31483904e-10  1.20000000e+00  0.00000000e+00  1.16555177e+00 
 2.34540333e-10  1.20000000e+00  0.00000000e+00  1.16680701e+00 
 2.37893958e-10  1.20000000e+00  0.00000000e+00  1.16823420e+00 
 2.41482794e-10  1.20000000e+00  0.00000000e+00  1.16978475e+00 
 2.45461767e-10  1.20000000e+00  0.00000000e+00  1.17149761e+00 
 2.49811043e-10  1.20000000e+00  0.00000000e+00  1.17333034e+00 
 2.54739636e-10  1.20000000e+00  0.00000000e+00  1.17532663e+00 
 2.60336480e-10  1.20000000e+00  0.00000000e+00  1.17746288e+00 
 2.67041250e-10  1.20000000e+00  0.00000000e+00  1.17981687e+00 
 2.74396333e-10  1.20000000e+00  0.00000000e+00  1.18213345e+00 
 2.82591030e-10  1.20000000e+00  0.00000000e+00  1.18439627e+00 
 2.91522950e-10  1.20000000e+00  0.00000000e+00  1.18650985e+00 
 3.00502488e-10  1.20000000e+00  0.00000000e+00  1.18830483e+00 
 3.10074266e-10  1.20000000e+00  0.00000000e+00  1.18990501e+00 
 3.19001694e-10  1.20000000e+00  0.00000000e+00  1.19114994e+00 
 3.28604244e-10  1.20000000e+00  0.00000000e+00  1.19226763e+00 
 3.38130321e-10  1.20000000e+00  0.00000000e+00  1.19318819e+00 
 3.48130321e-10  1.20000000e+00  0.00000000e+00  1.19398982e+00 
 3.58130321e-10  1.20000000e+00  0.00000000e+00  1.19465396e+00 
 3.68130321e-10  1.20000000e+00  0.00000000e+00  1.19520678e+00 
 3.78130321e-10  1.20000000e+00  0.00000000e+00  1.19566943e+00 
 3.88130321e-10  1.20000000e+00  0.00000000e+00  1.19605895e+00 
 3.98130321e-10  1.20000000e+00  0.00000000e+00  1.19638897e+00 
 4.08130321e-10  1.20000000e+00  0.00000000e+00  1.19667044e+00 
 4.18130321e-10  1.20000000e+00  0.00000000e+00  1.19691212e+00 
 4.28130321e-10  1.20000000e+00  0.00000000e+00  1.19712104e+00 
 4.38130321e-10  1.20000000e+00  0.00000000e+00  1.19730284e+00 
 4.48130321e-10  1.20000000e+00  0.00000000e+00  1.19746208e+00 
 4.58130321e-10  1.20000000e+00  0.00000000e+00  1.19760243e+00 
 4.68130321e-10  1.20000000e+00  0.00000000e+00  1.19772688e+00 
 4.78130321e-10  1.20000000e+00  0.00000000e+00  1.19783784e+00 
 4.88130321e-10  1.20000000e+00  0.00000000e+00  1.19793731e+00 
 4.98130321e-10  1.20000000e+00  0.00000000e+00  1.19802692e+00 
 5.08130321e-10  1.20000000e+00  0.00000000e+00  1.19810803e+00 
 5.18130321e-10  1.20000000e+00  0.00000000e+00  1.19818176e+00 
 5.28130321e-10  1.20000000e+00  0.00000000e+00  1.19824904e+00 
 5.38130321e-10  1.20000000e+00  0.00000000e+00  1.19831067e+00 
 5.48130321e-10  1.20000000e+00  0.00000000e+00  1.19836730e+00 
 5.58130321e-10  1.20000000e+00  0.00000000e+00  1.19841952e+00 
 5.68130321e-10  1.20000000e+00  0.00000000e+00  1.19846779e+00 
 5.78130321e-10  1.20000000e+00  0.00000000e+00  1.19851255e+00 
 5.88130321e-10  1.20000000e+00  0.00000000e+00  1.19855414e+00 
 5.98130321e-10  1.20000000e+00  0.00000000e+00  1.19859288e+00 
 6.08130321e-10  1.20000000e+00  0.00000000e+00  1.19862904e+00 
 6.18130321e-10  1.20000000e+00  0.00000000e+00  1.19866286e+00 
 6.28130321e-10  1.20000000e+00  0.00000000e+00  1.19869455e+00 
 6.38130321e-10  1.20000000e+00  0.00000000e+00  1.19872429e+00 
 6.48130321e-10  1.20000000e+00  0.00000000e+00  1.19875225e+00 
 6.58130321e-10  1.20000000e+00  0.00000000e+00  1.19877857e+00 
 6.68130321e-10  1.20000000e+00  0.00000000e+00  1.19880339e+00 
 6.78130321e-10  1.20000000e+00  0.00000000e+00  1.19882682e+00 
 6.88130321e-10  1.20000000e+00  0.00000000e+00  1.19884896e+00 
 6.98130321e-10  1.20000000e+00  0.00000000e+00  1.19886992e+00 
 7.08130321e-10  1.20000000e+00  0.00000000e+00  1.19888978e+00 
 7.18130321e-10  1.20000000e+00  0.00000000e+00  1.19890861e+00 
 7.28130321e-10  1.20000000e+00  0.00000000e+00  1.19892648e+00 
 7.38130321e-10  1.20000000e+00  0.00000000e+00  1.19894347e+00 
 7.48130321e-10  1.20000000e+00  0.00000000e+00  1.19895963e+00 
 7.58130321e-10  1.20000000e+00  0.00000000e+00  1.19897501e+00 
 7.68130321e-10  1.20000000e+00  0.00000000e+00  1.19898966e+00 
 7.78130321e-10  1.20000000e+00  0.00000000e+00  1.19900363e+00 
 7.88130321e-10  1.20000000e+00  0.00000000e+00  1.19901697e+00 
 7.98130321e-10  1.20000000e+00  0.00000000e+00  1.19902970e+00 
 8.08130321e-10  1.20000000e+00  0.00000000e+00  1.19904186e+00 
 8.18130321e-10  1.20000000e+00  0.00000000e+00  1.19905349e+00 
 8.28130321e-10  1.20000000e+00  0.00000000e+00  1.19906461e+00 
 8.38130321e-10  1.20000000e+00  0.00000000e+00  1.19907527e+00 
 8.48130321e-10  1.20000000e+00  0.00000000e+00  1.19908547e+00 
 8.58130321e-10  1.20000000e+00  0.00000000e+00  1.19909525e+00 
 8.68130321e-10  1.20000000e+00  0.00000000e+00  1.19910462e+00 
 8.78130321e-10  1.20000000e+00  0.00000000e+00  1.19911362e+00 
 8.88130321e-10  1.20000000e+00  0.00000000e+00  1.19912225e+00 
 8.98130321e-10  1.20000000e+00  0.00000000e+00  1.19913054e+00 
 9.08130321e-10  1.20000000e+00  0.00000000e+00  1.19913851e+00 
 9.18130321e-10  1.20000000e+00  0.00000000e+00  1.19914616e+00 
 9.28130321e-10  1.20000000e+00  0.00000000e+00  1.19915352e+00 
 9.38130321e-10  1.20000000e+00  0.00000000e+00  1.19916061e+00 
 9.48130321e-10  1.20000000e+00  0.00000000e+00  1.19916743e+00 
 9.58130321e-10  1.20000000e+00  0.00000000e+00  1.19917399e+00 
 9.68130321e-10  1.20000000e+00  0.00000000e+00  1.19918031e+00 
