 v-sweep         v(1)            i(vd)          
 0.00000000e+00  0.00000000e+00  0.00000000e+00 
 2.00000000e-02  0.00000000e+00 -3.89170419e-09 
 4.00000000e-02  0.00000000e+00 -5.91375375e-09 
 6.00000000e-02  0.00000000e+00 -6.95915063e-09 
 8.00000000e-02  0.00000000e+00 -7.51238196e-09 
 1.00000000e-01  0.00000000e+00 -7.81766288e-09 
 1.20000000e-01  0.00000000e+00 -7.99485801e-09 
 1.40000000e-01  0.00000000e+00 -8.10320233e-09 
 1.60000000e-01  0.00000000e+00 -8.17279051e-09 
 1.80000000e-01  0.00000000e+00 -8.21951473e-09 
 2.00000000e-01  0.00000000e+00 -8.25811319e-09 
 2.20000000e-01  0.00000000e+00 -8.27958997e-09 
 2.40000000e-01  0.00000000e+00 -8.29583837e-09 
 2.60000000e-01  0.00000000e+00 -8.30839254e-09 
 2.80000000e-01  0.00000000e+00 -8.31827550e-09 
 3.00000000e-01  0.00000000e+00 -8.32618591e-09 
 3.20000000e-01  0.00000000e+00 -8.33261167e-09 
 3.40000000e-01  0.00000000e+00 -8.33790057e-09 
 3.60000000e-01  0.00000000e+00 -8.34230526e-09 
 3.80000000e-01  0.00000000e+00 -8.34601245e-09 
 4.00000000e-01  0.00000000e+00 -8.34916239e-09 
 4.20000000e-01  0.00000000e+00 -8.35186193e-09 
 4.40000000e-01  0.00000000e+00 -8.35419356e-09 
 4.60000000e-01  0.00000000e+00 -8.35622179e-09 
 4.80000000e-01  0.00000000e+00 -8.35799758e-09 
 5.00000000e-01  0.00000000e+00 -8.35956166e-09 
 5.20000000e-01  0.00000000e+00 -8.36094684e-09 
 5.40000000e-01  0.00000000e+00 -8.36217984e-09 
 5.60000000e-01  0.00000000e+00 -8.36328254e-09 
 5.80000000e-01  0.00000000e+00 -8.36427303e-09 
 6.00000000e-01  0.00000000e+00 -8.36516638e-09 
 6.20000000e-01  0.00000000e+00 -8.36597518e-09 
 6.40000000e-01  0.00000000e+00 -8.36671006e-09 
