 v-sweep         v(3)            i(vd)          
 6.00000000e-01  0.00000000e+00  1.00002800e-13 
 5.80000000e-01  0.00000000e+00  1.00004236e-13 
 5.60000000e-01  0.00000000e+00  1.00007135e-13 
 5.40000000e-01  0.00000000e+00  1.00012096e-13 
 5.20000000e-01  0.00000000e+00  1.00020630e-13 
 5.00000000e-01  0.00000000e+00  1.00035384e-13 
 4.80000000e-01  0.00000000e+00  1.00061014e-13 
 4.60000000e-01  0.00000000e+00  1.00105732e-13 
 4.40000000e-01  0.00000000e+00  1.00184083e-13 
 4.20000000e-01  0.00000000e+00  1.00321911e-13 
 4.00000000e-01  0.00000000e+00  1.00565282e-13 
 3.80000000e-01  0.00000000e+00  1.00996560e-13 
 3.60000000e-01  0.00000000e+00  1.01763444e-13 
 3.40000000e-01  0.00000000e+00  1.03131531e-13 
 3.20000000e-01  0.00000000e+00  1.05579727e-13 
 3.00000000e-01  0.00000000e+00  1.09973794e-13 
 2.80000000e-01  0.00000000e+00  1.17882900e-13 
 2.60000000e-01  0.00000000e+00  1.32157023e-13 
 2.40000000e-01  0.00000000e+00  1.57986693e-13 
 2.20000000e-01  0.00000000e+00  2.04843531e-13 
 2.00000000e-01  0.00000000e+00  2.90049541e-13 
 1.80000000e-01  0.00000000e+00  4.45349031e-13 
 1.60000000e-01  0.00000000e+00  7.29036075e-13 
 1.40000000e-01  0.00000000e+00  1.24836115e-12 
 1.20000000e-01  0.00000000e+00  2.20102147e-12 
 1.00000000e-01  0.00000000e+00  3.95209491e-12 
 8.00000000e-02  0.00000000e+00  8.19161778e-12 
 6.00000000e-02  0.00000000e+00  1.50054051e-11 
 4.00000000e-02  0.00000000e+00  2.76083549e-11 
 2.00000000e-02  0.00000000e+00  5.09593690e-11 
-1.73472348e-16  0.00000000e+00  9.42970539e-11 
-2.00000000e-02  0.00000000e+00  1.74858977e-10 
-4.00000000e-02  0.00000000e+00  3.24853983e-10 
-6.00000000e-02  0.00000000e+00  6.04549954e-10 
-8.00000000e-02  0.00000000e+00  1.12687192e-09 
-1.00000000e-01  0.00000000e+00  2.10368981e-09 
