 v-sweep         v(3)            i(vd)          
-6.00000000e-01  0.00000000e+00 -1.00002676e-13 
-5.80000000e-01  0.00000000e+00 -1.00004077e-13 
-5.60000000e-01  0.00000000e+00 -1.00006935e-13 
-5.40000000e-01  0.00000000e+00 -1.00011870e-13 
-5.20000000e-01  0.00000000e+00 -1.00020439e-13 
-5.00000000e-01  0.00000000e+00 -1.00035385e-13 
-4.80000000e-01  0.00000000e+00 -1.00061577e-13 
-4.60000000e-01  0.00000000e+00 -1.00107675e-13 
-4.40000000e-01  0.00000000e+00 -1.00189137e-13 
-4.20000000e-01  0.00000000e+00 -1.00333650e-13 
-4.00000000e-01  0.00000000e+00 -1.00590951e-13 
-3.80000000e-01  0.00000000e+00 -1.01050668e-13 
-3.60000000e-01  0.00000000e+00 -1.01874753e-13 
-3.40000000e-01  0.00000000e+00 -1.03356661e-13 
-3.20000000e-01  0.00000000e+00 -1.06029510e-13 
-3.00000000e-01  0.00000000e+00 -1.10864387e-13 
-2.80000000e-01  0.00000000e+00 -1.19633475e-13 
-2.60000000e-01  0.00000000e+00 -1.35581219e-13 
-2.40000000e-01  0.00000000e+00 -1.64656243e-13 
-2.20000000e-01  0.00000000e+00 -2.17792894e-13 
-2.00000000e-01  0.00000000e+00 -3.15129903e-13 
-1.80000000e-01  0.00000000e+00 -4.93831886e-13 
-1.60000000e-01  0.00000000e+00 -8.22618912e-13 
-1.40000000e-01  0.00000000e+00 -1.42879532e-12 
-1.20000000e-01  0.00000000e+00 -2.54861973e-12 
-1.00000000e-01  0.00000000e+00 -4.62132310e-12 
-8.00000000e-02  0.00000000e+00 -9.68939848e-12 
-6.00000000e-02  0.00000000e+00 -1.78870719e-11 
-4.00000000e-02  0.00000000e+00 -3.31521508e-11 
-2.00000000e-02  0.00000000e+00 -6.16249260e-11 
 1.73472348e-16  0.00000000e+00 -1.14818613e-10 
 2.00000000e-02  0.00000000e+00 -2.14351867e-10 
 4.00000000e-02  0.00000000e+00 -4.00875226e-10 
 6.00000000e-02  0.00000000e+00 -7.50929094e-10 
 8.00000000e-02  0.00000000e+00 -1.40881870e-09 
 1.00000000e-01  0.00000000e+00 -2.64695065e-09 
 1.20000000e-01  0.00000000e+00 -4.98016135e-09 
 1.40000000e-01  0.00000000e+00 -9.38253603e-09 
 1.60000000e-01  0.00000000e+00 -1.76988289e-08 
 1.80000000e-01  0.00000000e+00 -3.34266361e-08 
 2.00000000e-01  0.00000000e+00 -6.31943979e-08 
 2.20000000e-01  0.00000000e+00 -1.19566902e-07 
 2.40000000e-01  0.00000000e+00 -2.26314143e-07 
 2.60000000e-01  0.00000000e+00 -4.28211595e-07 
 2.80000000e-01  0.00000000e+00 -8.08843577e-07 
 3.00000000e-01  0.00000000e+00 -1.52152210e-06 
 3.20000000e-01  0.00000000e+00 -2.83849845e-06 
 3.40000000e-01  0.00000000e+00 -5.21684337e-06 
 3.60000000e-01  0.00000000e+00 -9.35791618e-06 
 3.80000000e-01  0.00000000e+00 -1.62065133e-05 
 4.00000000e-01  0.00000000e+00 -2.68366922e-05 
 4.20000000e-01  0.00000000e+00 -4.22399008e-05 
 4.40000000e-01  0.00000000e+00 -6.31074898e-05 
 4.60000000e-01  0.00000000e+00 -8.96989823e-05 
 4.80000000e-01  0.00000000e+00 -1.21833617e-04 
 5.00000000e-01  0.00000000e+00 -1.58989413e-04 
 5.20000000e-01  0.00000000e+00 -2.00453317e-04 
 5.40000000e-01  0.00000000e+00 -2.45457611e-04 
 5.60000000e-01  0.00000000e+00 -2.93268656e-04 
 5.80000000e-01  0.00000000e+00 -3.43229877e-04 
 6.00000000e-01  0.00000000e+00 -3.94775266e-04 
 6.20000000e-01  0.00000000e+00 -4.47427776e-04 
 6.40000000e-01  0.00000000e+00 -5.00495545e-04 
 6.60000000e-01  0.00000000e+00 -5.54396166e-04 
 6.80000000e-01  0.00000000e+00 -6.08388065e-04 
 7.00000000e-01  0.00000000e+00 -6.62260720e-04 
 7.20000000e-01  0.00000000e+00 -7.15844882e-04 
 7.40000000e-01  0.00000000e+00 -7.69005233e-04 
 7.60000000e-01  0.00000000e+00 -8.21634251e-04 
 7.80000000e-01  0.00000000e+00 -8.73647140e-04 
 8.00000000e-01  0.00000000e+00 -9.24977664e-04 
 8.20000000e-01  0.00000000e+00 -9.75574742e-04 
 8.40000000e-01  0.00000000e+00 -1.02539967e-03 
 8.60000000e-01  0.00000000e+00 -1.07442388e-03 
 8.80000000e-01  0.00000000e+00 -1.12262704e-03 
 9.00000000e-01  0.00000000e+00 -1.16999563e-03 
 9.20000000e-01  0.00000000e+00 -1.21652163e-03 
 9.40000000e-01  0.00000000e+00 -1.26220159e-03 
 9.60000000e-01  0.00000000e+00 -1.30703575e-03 
 9.80000000e-01  0.00000000e+00 -1.35102735e-03 
 1.00000000e+00  0.00000000e+00 -1.39418215e-03 
 1.02000000e+00  0.00000000e+00 -1.43650788e-03 
 1.04000000e+00  0.00000000e+00 -1.47801388e-03 
 1.06000000e+00  0.00000000e+00 -1.51871081e-03 
 1.08000000e+00  0.00000000e+00 -1.55861036e-03 
 1.10000000e+00  0.00000000e+00 -1.59772503e-03 
 1.12000000e+00  0.00000000e+00 -1.63606794e-03 
 1.14000000e+00  0.00000000e+00 -1.67365270e-03 
 1.16000000e+00  0.00000000e+00 -1.71049325e-03 
 1.18000000e+00  0.00000000e+00 -1.74660378e-03 
 1.20000000e+00  0.00000000e+00 -1.78199860e-03 
-6.00000000e-01 -3.00000000e-01 -4.00000114e-13 
-5.80000000e-01 -3.00000000e-01 -4.00000181e-13 
-5.60000000e-01 -3.00000000e-01 -4.00000329e-13 
-5.40000000e-01 -3.00000000e-01 -4.00000597e-13 
-5.20000000e-01 -3.00000000e-01 -4.00001088e-13 
-5.00000000e-01 -3.00000000e-01 -4.00001986e-13 
-4.80000000e-01 -3.00000000e-01 -4.00003636e-13 
-4.60000000e-01 -3.00000000e-01 -4.00006672e-13 
-4.40000000e-01 -3.00000000e-01 -4.00012269e-13 
-4.20000000e-01 -3.00000000e-01 -4.00022609e-13 
-4.00000000e-01 -3.00000000e-01 -4.00041748e-13 
-3.80000000e-01 -3.00000000e-01 -4.00077237e-13 
-3.60000000e-01 -3.00000000e-01 -4.00143166e-13 
-3.40000000e-01 -3.00000000e-01 -4.00265856e-13 
-3.20000000e-01 -3.00000000e-01 -4.00494557e-13 
-3.00000000e-01 -3.00000000e-01 -4.00921567e-13 
-2.80000000e-01 -3.00000000e-01 -4.01720099e-13 
