 v-sweep         v(1)            i(vd)          
 0.00000000e+00  0.00000000e+00  0.00000000e+00 
 2.00000000e-02  0.00000000e+00 -1.07368472e-07 
 4.00000000e-02  0.00000000e+00 -1.62547671e-07 
 6.00000000e-02  0.00000000e+00 -1.86870944e-07 
 8.00000000e-02  0.00000000e+00 -1.98404658e-07 
 1.00000000e-01  0.00000000e+00 -2.05422711e-07 
 1.20000000e-01  0.00000000e+00 -2.10731824e-07 
 1.40000000e-01  0.00000000e+00 -2.15294287e-07 
 1.60000000e-01  0.00000000e+00 -2.19485457e-07 
 1.80000000e-01  0.00000000e+00 -2.23473407e-07 
 2.00000000e-01  0.00000000e+00 -2.27342959e-07 
 2.20000000e-01  0.00000000e+00 -2.31141444e-07 
 2.40000000e-01  0.00000000e+00 -2.34897652e-07 
 2.60000000e-01  0.00000000e+00 -2.38630491e-07 
 2.80000000e-01  0.00000000e+00 -2.42353303e-07 
 3.00000000e-01  0.00000000e+00 -2.46076177e-07 
 3.20000000e-01  0.00000000e+00 -2.49807261e-07 
 3.40000000e-01  0.00000000e+00 -2.53553563e-07 
 3.60000000e-01  0.00000000e+00 -2.57321468e-07 
 3.80000000e-01  0.00000000e+00 -2.61117085e-07 
 4.00000000e-01  0.00000000e+00 -2.64946499e-07 
 4.20000000e-01  0.00000000e+00 -2.68815971e-07 
 4.40000000e-01  0.00000000e+00 -2.72732094e-07 
 4.60000000e-01  0.00000000e+00 -2.76701942e-07 
 4.80000000e-01  0.00000000e+00 -2.80733197e-07 
 5.00000000e-01  0.00000000e+00 -2.84834278e-07 
 5.20000000e-01  0.00000000e+00 -2.89014473e-07 
 5.40000000e-01  0.00000000e+00 -2.93284073e-07 
 5.60000000e-01  0.00000000e+00 -2.97654516e-07 
 5.80000000e-01  0.00000000e+00 -3.02138538e-07 
 6.00000000e-01  0.00000000e+00 -3.06750345e-07 
 6.20000000e-01  0.00000000e+00 -3.11505789e-07 
 6.40000000e-01  0.00000000e+00 -3.16422572e-07 
 6.60000000e-01  0.00000000e+00 -3.21520464e-07 
 6.80000000e-01  0.00000000e+00 -3.26821548e-07 
 7.00000000e-01  0.00000000e+00 -3.32350487e-07 
 7.20000000e-01  0.00000000e+00 -3.38134818e-07 
 7.40000000e-01  0.00000000e+00 -3.44205282e-07 
 7.60000000e-01  0.00000000e+00 -3.50596188e-07 
 7.80000000e-01  0.00000000e+00 -3.57345809e-07 
 8.00000000e-01  0.00000000e+00 -3.64496834e-07 
 8.20000000e-01  0.00000000e+00 -3.72096849e-07 
 8.40000000e-01  0.00000000e+00 -3.80198892e-07 
 8.60000000e-01  0.00000000e+00 -3.88862043e-07 
 8.80000000e-01  0.00000000e+00 -3.98152101e-07 
 9.00000000e-01  0.00000000e+00 -4.08142309e-07 
 9.20000000e-01  0.00000000e+00 -4.18914176e-07 
 9.40000000e-01  0.00000000e+00 -4.30558375e-07 
 9.60000000e-01  0.00000000e+00 -4.43175734e-07 
 9.80000000e-01  0.00000000e+00 -4.56878341e-07 
 1.00000000e+00  0.00000000e+00 -4.71790760e-07 
 1.02000000e+00  0.00000000e+00 -4.88051368e-07 
 1.04000000e+00  0.00000000e+00 -5.05813848e-07 
 1.06000000e+00  0.00000000e+00 -5.25248822e-07 
 1.08000000e+00  0.00000000e+00 -5.46545665e-07 
 1.10000000e+00  0.00000000e+00 -5.69914507e-07 
 1.12000000e+00  0.00000000e+00 -5.95588441e-07 
 1.14000000e+00  0.00000000e+00 -6.23825960e-07 
 1.16000000e+00  0.00000000e+00 -6.54913657e-07 
 1.18000000e+00  0.00000000e+00 -6.89169199e-07 
 1.20000000e+00  0.00000000e+00 -7.26944621e-07 
 0.00000000e+00  2.00000000e-01  1.80772039e-10 
 2.00000000e-02  2.00000000e-01 -6.00926242e-06 
 4.00000000e-02  2.00000000e-01 -9.46003155e-06 
 6.00000000e-02  2.00000000e-01 -1.11535309e-05 
 8.00000000e-02  2.00000000e-01 -1.19653395e-05 
 1.00000000e-01  2.00000000e-01 -1.24266852e-05 
 1.20000000e-01  2.00000000e-01 -1.27515544e-05 
 1.40000000e-01  2.00000000e-01 -1.30172440e-05 
 1.60000000e-01  2.00000000e-01 -1.32537586e-05 
 1.80000000e-01  2.00000000e-01 -1.34808038e-05 
 2.00000000e-01  2.00000000e-01 -1.36891384e-05 
 2.20000000e-01  2.00000000e-01 -1.38924581e-05 
 2.40000000e-01  2.00000000e-01 -1.40922465e-05 
 2.60000000e-01  2.00000000e-01 -1.42882611e-05 
 2.80000000e-01  2.00000000e-01 -1.44840602e-05 
 3.00000000e-01  2.00000000e-01 -1.46784216e-05 
 3.20000000e-01  2.00000000e-01 -1.48717465e-05 
 3.40000000e-01  2.00000000e-01 -1.50643278e-05 
 3.60000000e-01  2.00000000e-01 -1.52563840e-05 
 3.80000000e-01  2.00000000e-01 -1.54480824e-05 
 4.00000000e-01  2.00000000e-01 -1.56395529e-05 
 4.20000000e-01  2.00000000e-01 -1.58308980e-05 
 4.40000000e-01  2.00000000e-01 -1.60222003e-05 
 4.60000000e-01  2.00000000e-01 -1.62135265e-05 
 4.80000000e-01  2.00000000e-01 -1.64049317e-05 
 5.00000000e-01  2.00000000e-01 -1.65964616e-05 
 5.20000000e-01  2.00000000e-01 -1.67881547e-05 
 5.40000000e-01  2.00000000e-01 -1.69800440e-05 
 5.60000000e-01  2.00000000e-01 -1.71721575e-05 
 5.80000000e-01  2.00000000e-01 -1.73645201e-05 
 6.00000000e-01  2.00000000e-01 -1.75571537e-05 
 6.20000000e-01  2.00000000e-01 -1.77500779e-05 
 6.40000000e-01  2.00000000e-01 -1.79433109e-05 
 6.60000000e-01  2.00000000e-01 -1.81368697e-05 
 6.80000000e-01  2.00000000e-01 -1.83307703e-05 
 7.00000000e-01  2.00000000e-01 -1.85250285e-05 
 7.20000000e-01  2.00000000e-01 -1.87196601e-05 
 7.40000000e-01  2.00000000e-01 -1.89146809e-05 
 7.60000000e-01  2.00000000e-01 -1.91101075e-05 
 7.80000000e-01  2.00000000e-01 -1.93059572e-05 
 8.00000000e-01  2.00000000e-01 -1.95022485e-05 
 8.20000000e-01  2.00000000e-01 -1.96990014e-05 
 8.40000000e-01  2.00000000e-01 -1.98962376e-05 
 8.60000000e-01  2.00000000e-01 -2.00939809e-05 
 8.80000000e-01  2.00000000e-01 -2.02922576e-05 
 9.00000000e-01  2.00000000e-01 -2.04910968e-05 
 9.20000000e-01  2.00000000e-01 -2.06905306e-05 
 9.40000000e-01  2.00000000e-01 -2.08905948e-05 
 9.60000000e-01  2.00000000e-01 -2.10913291e-05 
 9.80000000e-01  2.00000000e-01 -2.12927776e-05 
 1.00000000e+00  2.00000000e-01 -2.14949896e-05 
 1.02000000e+00  2.00000000e-01 -2.16980196e-05 
 1.04000000e+00  2.00000000e-01 -2.19019285e-05 
 1.06000000e+00  2.00000000e-01 -2.21067836e-05 
 1.08000000e+00  2.00000000e-01 -2.23126602e-05 
 1.10000000e+00  2.00000000e-01 -2.25196416e-05 
 1.12000000e+00  2.00000000e-01 -2.27278206e-05 
 1.14000000e+00  2.00000000e-01 -2.29373005e-05 
 1.16000000e+00  2.00000000e-01 -2.31481961e-05 
 1.18000000e+00  2.00000000e-01 -2.33606355e-05 
 1.20000000e+00  2.00000000e-01 -2.35747617e-05 
 0.00000000e+00  4.00000000e-01  3.12759678e-09 
 2.00000000e-02  4.00000000e-01 -7.16606642e-05 
 4.00000000e-02  4.00000000e-01 -1.29616825e-04 
 6.00000000e-02  4.00000000e-01 -1.74716622e-04 
 8.00000000e-02  4.00000000e-01 -2.08065149e-04 
 1.00000000e-01  4.00000000e-01 -2.31257044e-04 
 1.20000000e-01  4.00000000e-01 -2.46529862e-04 
 1.40000000e-01  4.00000000e-01 -2.56449751e-04 
 1.60000000e-01  4.00000000e-01 -2.63199134e-04 
 1.80000000e-01  4.00000000e-01 -2.68190614e-04 
 2.00000000e-01  4.00000000e-01 -2.72200047e-04 
 2.20000000e-01  4.00000000e-01 -2.75632603e-04 
 2.40000000e-01  4.00000000e-01 -2.78858762e-04 
 2.60000000e-01  4.00000000e-01 -2.81641644e-04 
 2.80000000e-01  4.00000000e-01 -2.84277415e-04 
 3.00000000e-01  4.00000000e-01 -2.86803267e-04 
 3.20000000e-01  4.00000000e-01 -2.89245059e-04 
 3.40000000e-01  4.00000000e-01 -2.91621280e-04 
 3.60000000e-01  4.00000000e-01 -2.93945471e-04 
 3.80000000e-01  4.00000000e-01 -2.96227770e-04 
 4.00000000e-01  4.00000000e-01 -2.98475918e-04 
 4.20000000e-01  4.00000000e-01 -3.00695923e-04 
 4.40000000e-01  4.00000000e-01 -3.02892526e-04 
 4.60000000e-01  4.00000000e-01 -3.05069511e-04 
 4.80000000e-01  4.00000000e-01 -3.07229933e-04 
 5.00000000e-01  4.00000000e-01 -3.09376293e-04 
 5.20000000e-01  4.00000000e-01 -3.11510649e-04 
 5.40000000e-01  4.00000000e-01 -3.13634714e-04 
 5.60000000e-01  4.00000000e-01 -3.15749925e-04 
 5.80000000e-01  4.00000000e-01 -3.17857493e-04 
 6.00000000e-01  4.00000000e-01 -3.19958446e-04 
 6.20000000e-01  4.00000000e-01 -3.22050898e-04 
 6.40000000e-01  4.00000000e-01 -3.24141501e-04 
 6.60000000e-01  4.00000000e-01 -3.26227727e-04 
 6.80000000e-01  4.00000000e-01 -3.28310151e-04 
 7.00000000e-01  4.00000000e-01 -3.30389273e-04 
 7.20000000e-01  4.00000000e-01 -3.32465531e-04 
 7.40000000e-01  4.00000000e-01 -3.34539314e-04 
 7.60000000e-01  4.00000000e-01 -3.36610964e-04 
 7.80000000e-01  4.00000000e-01 -3.38680787e-04 
 8.00000000e-01  4.00000000e-01 -3.40749058e-04 
 8.20000000e-01  4.00000000e-01 -3.42816029e-04 
 8.40000000e-01  4.00000000e-01 -3.44881928e-04 
 8.60000000e-01  4.00000000e-01 -3.46946968e-04 
 8.80000000e-01  4.00000000e-01 -3.49011346e-04 
 9.00000000e-01  4.00000000e-01 -3.51075252e-04 
 9.20000000e-01  4.00000000e-01 -3.53138866e-04 
 9.40000000e-01  4.00000000e-01 -3.55202365e-04 
 9.60000000e-01  4.00000000e-01 -3.57265921e-04 
 9.80000000e-01  4.00000000e-01 -3.59329708e-04 
 1.00000000e+00  4.00000000e-01 -3.61393898e-04 
 1.02000000e+00  4.00000000e-01 -3.63458668e-04 
 1.04000000e+00  4.00000000e-01 -3.65524199e-04 
 1.06000000e+00  4.00000000e-01 -3.67590678e-04 
 1.08000000e+00  4.00000000e-01 -3.69658298e-04 
 1.10000000e+00  4.00000000e-01 -3.71727262e-04 
 1.12000000e+00  4.00000000e-01 -3.73797784e-04 
 1.14000000e+00  4.00000000e-01 -3.75870086e-04 
 1.16000000e+00  4.00000000e-01 -3.77944408e-04 
 1.18000000e+00  4.00000000e-01 -3.80021005e-04 
 1.20000000e+00  4.00000000e-01 -3.82100149e-04 
 0.00000000e+00  6.00000000e-01  1.91475654e-08 
 2.00000000e-02  6.00000000e-01 -1.80485366e-04 
 4.00000000e-02  6.00000000e-01 -3.43437325e-04 
 6.00000000e-02  6.00000000e-01 -4.89440747e-04 
 8.00000000e-02  6.00000000e-01 -6.19091441e-04 
 1.00000000e-01  6.00000000e-01 -7.32988469e-04 
 1.20000000e-01  6.00000000e-01 -8.31753101e-04 
 1.40000000e-01  6.00000000e-01 -9.16060696e-04 
 1.60000000e-01  6.00000000e-01 -9.86693545e-04 
 1.80000000e-01  6.00000000e-01 -1.04462167e-03 
 2.00000000e-01  6.00000000e-01 -1.09110278e-03 
 2.20000000e-01  6.00000000e-01 -1.12774808e-03 
 2.40000000e-01  6.00000000e-01 -1.15645485e-03 
 2.60000000e-01  6.00000000e-01 -1.17916279e-03 
 2.80000000e-01  6.00000000e-01 -1.19756264e-03 
 3.00000000e-01  6.00000000e-01 -1.21294075e-03 
 3.20000000e-01  6.00000000e-01 -1.22713494e-03 
 3.40000000e-01  6.00000000e-01 -1.23860321e-03 
 3.60000000e-01  6.00000000e-01 -1.24903424e-03 
 3.80000000e-01  6.00000000e-01 -1.25867089e-03 
 4.00000000e-01  6.00000000e-01 -1.26768499e-03 
 4.20000000e-01  6.00000000e-01 -1.27620191e-03 
 4.40000000e-01  6.00000000e-01 -1.28431545e-03 
 4.60000000e-01  6.00000000e-01 -1.29209725e-03 
 4.80000000e-01  6.00000000e-01 -1.29960298e-03 
 5.00000000e-01  6.00000000e-01 -1.30687657e-03 
 5.20000000e-01  6.00000000e-01 -1.31395311e-03 
 5.40000000e-01  6.00000000e-01 -1.32086100e-03 
 5.60000000e-01  6.00000000e-01 -1.32762342e-03 
 5.80000000e-01  6.00000000e-01 -1.33425951e-03 
 6.00000000e-01  6.00000000e-01 -1.34078517e-03 
 6.20000000e-01  6.00000000e-01 -1.34721371e-03 
 6.40000000e-01  6.00000000e-01 -1.35355638e-03 
 6.60000000e-01  6.00000000e-01 -1.35982273e-03 
 6.80000000e-01  6.00000000e-01 -1.36602089e-03 
 7.00000000e-01  6.00000000e-01 -1.37215787e-03 
 7.20000000e-01  6.00000000e-01 -1.37823971e-03 
 7.40000000e-01  6.00000000e-01 -1.38427163e-03 
 7.60000000e-01  6.00000000e-01 -1.39025820e-03 
 7.80000000e-01  6.00000000e-01 -1.39620342e-03 
 8.00000000e-01  6.00000000e-01 -1.40211078e-03 
 8.20000000e-01  6.00000000e-01 -1.40798338e-03 
 8.40000000e-01  6.00000000e-01 -1.41382397e-03 
 8.60000000e-01  6.00000000e-01 -1.41963499e-03 
 8.80000000e-01  6.00000000e-01 -1.42541862e-03 
 9.00000000e-01  6.00000000e-01 -1.43117682e-03 
 9.20000000e-01  6.00000000e-01 -1.43691139e-03 
 9.40000000e-01  6.00000000e-01 -1.44262392e-03 
 9.60000000e-01  6.00000000e-01 -1.44831590e-03 
 9.80000000e-01  6.00000000e-01 -1.45398871e-03 
 1.00000000e+00  6.00000000e-01 -1.45964360e-03 
 1.02000000e+00  6.00000000e-01 -1.46528177e-03 
 1.04000000e+00  6.00000000e-01 -1.47089671e-03 
 1.06000000e+00  6.00000000e-01 -1.47650529e-03 
 1.08000000e+00  6.00000000e-01 -1.48210034e-03 
 1.10000000e+00  6.00000000e-01 -1.48768288e-03 
 1.12000000e+00  6.00000000e-01 -1.49325388e-03 
 1.14000000e+00  6.00000000e-01 -1.49881432e-03 
 1.16000000e+00  6.00000000e-01 -1.50436513e-03 
 1.18000000e+00  6.00000000e-01 -1.50990728e-03 
 1.20000000e+00  6.00000000e-01 -1.51544172e-03 
 0.00000000e+00  8.00000000e-01  8.05400074e-08 
 2.00000000e-02  8.00000000e-01 -2.58041042e-04 
 4.00000000e-02  8.00000000e-01 -4.99328604e-04 
 6.00000000e-02  8.00000000e-01 -7.24228705e-04 
 8.00000000e-02  8.00000000e-01 -9.33176893e-04 
 1.00000000e-01  8.00000000e-01 -1.12659915e-03 
 1.20000000e-01  8.00000000e-01 -1.30491420e-03 
 1.40000000e-01  8.00000000e-01 -1.46853652e-03 
 1.60000000e-01  8.00000000e-01 -1.61788056e-03 
 1.80000000e-01  8.00000000e-01 -1.75336681e-03 
 2.00000000e-01  8.00000000e-01 -1.87543068e-03 
 2.20000000e-01  8.00000000e-01 -1.98453574e-03 
 2.40000000e-01  8.00000000e-01 -2.08119344e-03 
 2.60000000e-01  8.00000000e-01 -2.16599145e-03 
 2.80000000e-01  8.00000000e-01 -2.23963107e-03 
 3.00000000e-01  8.00000000e-01 -2.30296872e-03 
 3.20000000e-01  8.00000000e-01 -2.35704431e-03 
 3.40000000e-01  8.00000000e-01 -2.40306808e-03 
 3.60000000e-01  8.00000000e-01 -2.44234428e-03 
 3.80000000e-01  8.00000000e-01 -2.47614821e-03 
 4.00000000e-01  8.00000000e-01 -2.50760931e-03 
 4.20000000e-01  8.00000000e-01 -2.53323205e-03 
 4.40000000e-01  8.00000000e-01 -2.55626538e-03 
 4.60000000e-01  8.00000000e-01 -2.57724119e-03 
 4.80000000e-01  8.00000000e-01 -2.59655687e-03 
