 v-sweep         v(1)            i(vd)          
 0.00000000e+00  0.00000000e+00  0.00000000e+00 
-2.00000000e-02  0.00000000e+00  6.06850177e-08 
-4.00000000e-02  0.00000000e+00  9.24807366e-08 
-6.00000000e-02  0.00000000e+00  1.06566143e-07 
-8.00000000e-02  0.00000000e+00  1.13110274e-07 
-1.00000000e-01  0.00000000e+00  1.16996100e-07 
-1.20000000e-01  0.00000000e+00  1.19900967e-07 
-1.40000000e-01  0.00000000e+00  1.22391529e-07 
-1.60000000e-01  0.00000000e+00  1.24760574e-07 
-1.80000000e-01  0.00000000e+00  1.26910731e-07 
-2.00000000e-01  0.00000000e+00  1.29017024e-07 
-2.20000000e-01  0.00000000e+00  1.31094247e-07 
-2.40000000e-01  0.00000000e+00  1.33152327e-07 
-2.60000000e-01  0.00000000e+00  1.35197935e-07 
-2.80000000e-01  0.00000000e+00  1.37235638e-07 
-3.00000000e-01  0.00000000e+00  1.39268634e-07 
-3.20000000e-01  0.00000000e+00  1.41299216e-07 
-3.40000000e-01  0.00000000e+00  1.43329060e-07 
-3.60000000e-01  0.00000000e+00  1.45359415e-07 
-3.80000000e-01  0.00000000e+00  1.47391226e-07 
-4.00000000e-01  0.00000000e+00  1.49425219e-07 
-4.20000000e-01  0.00000000e+00  1.51461953e-07 
-4.40000000e-01  0.00000000e+00  1.53501871e-07 
-4.60000000e-01  0.00000000e+00  1.55545318e-07 
-4.80000000e-01  0.00000000e+00  1.57592569e-07 
-5.00000000e-01  0.00000000e+00  1.59643844e-07 
-5.20000000e-01  0.00000000e+00  1.61699318e-07 
-5.40000000e-01  0.00000000e+00  1.63759131e-07 
-5.60000000e-01  0.00000000e+00  1.65823396e-07 
-5.80000000e-01  0.00000000e+00  1.67892203e-07 
-6.00000000e-01  0.00000000e+00  1.69965624e-07 
-6.20000000e-01  0.00000000e+00  1.72043719e-07 
-6.40000000e-01  0.00000000e+00  1.74126534e-07 
-6.60000000e-01  0.00000000e+00  1.76214106e-07 
-6.80000000e-01  0.00000000e+00  1.78306465e-07 
-7.00000000e-01  0.00000000e+00  1.80403638e-07 
-7.20000000e-01  0.00000000e+00  1.82505645e-07 
-7.40000000e-01  0.00000000e+00  1.84612504e-07 
-7.60000000e-01  0.00000000e+00  1.86724233e-07 
-7.80000000e-01  0.00000000e+00  1.88840847e-07 
-8.00000000e-01  0.00000000e+00  1.90962365e-07 
-8.20000000e-01  0.00000000e+00  1.93088804e-07 
-8.40000000e-01  0.00000000e+00  1.95220185e-07 
-8.60000000e-01  0.00000000e+00  1.97356530e-07 
-8.80000000e-01  0.00000000e+00  1.99497868e-07 
