 v-sweep         v(1)            i(vd)          
 0.00000000e+00  0.00000000e+00  0.00000000e+00 
-2.00000000e-02  0.00000000e+00  3.87450326e-11 
-4.00000000e-02  0.00000000e+00  6.54337998e-11 
-6.00000000e-02  0.00000000e+00  8.38599951e-11 
-8.00000000e-02  0.00000000e+00  9.62299355e-11 
-1.00000000e-01  0.00000000e+00  1.03951588e-10 
-1.20000000e-01  0.00000000e+00  1.08085988e-10 
-1.40000000e-01  0.00000000e+00  1.09477979e-10 
-1.60000000e-01  0.00000000e+00  1.09737668e-10 
-1.80000000e-01  0.00000000e+00  1.07301447e-10 
-2.00000000e-01  0.00000000e+00  1.03845111e-10 
-2.20000000e-01  0.00000000e+00  9.97125707e-11 
-2.40000000e-01  0.00000000e+00  9.51764573e-11 
-2.60000000e-01  0.00000000e+00  9.04509305e-11 
-2.80000000e-01  0.00000000e+00  8.57023712e-11 
-3.00000000e-01  0.00000000e+00  8.10582875e-11 
-3.20000000e-01  0.00000000e+00  7.66147187e-11 
-3.40000000e-01  0.00000000e+00  7.24423776e-11 
-3.60000000e-01  0.00000000e+00  6.85917332e-11 
-3.80000000e-01  0.00000000e+00  6.50972046e-11 
-4.00000000e-01  0.00000000e+00  6.19806108e-11 
-4.20000000e-01  0.00000000e+00  5.92539985e-11 
-4.40000000e-01  0.00000000e+00  5.69219497e-11 
-4.60000000e-01  0.00000000e+00  5.49834577e-11 
-4.80000000e-01  0.00000000e+00  5.34334422e-11 
-5.00000000e-01  0.00000000e+00  5.22639676e-11 
-5.20000000e-01  0.00000000e+00  5.14652133e-11 
-5.40000000e-01  0.00000000e+00  5.10262415e-11 
-5.60000000e-01  0.00000000e+00  5.09355980e-11 
-5.80000000e-01  0.00000000e+00  5.11817757e-11 
-6.00000000e-01  0.00000000e+00  5.17535672e-11 
-6.20000000e-01  0.00000000e+00  5.26403266e-11 
-6.40000000e-01  0.00000000e+00  5.38321585e-11 
-6.60000000e-01  0.00000000e+00  5.53200485e-11 
-6.80000000e-01  0.00000000e+00  5.70959474e-11 
-7.00000000e-01  0.00000000e+00  5.91528184e-11 
-7.20000000e-01  0.00000000e+00  6.14846560e-11 
-7.40000000e-01  0.00000000e+00  6.40864830e-11 
-7.60000000e-01  0.00000000e+00  6.69543304e-11 
-7.80000000e-01  0.00000000e+00  7.00852060e-11 
-8.00000000e-01  0.00000000e+00  7.34770536e-11 
-8.20000000e-01  0.00000000e+00  7.71287062e-11 
-8.40000000e-01  0.00000000e+00  8.10398357e-11 
-8.60000000e-01  0.00000000e+00  8.52109010e-11 
-8.80000000e-01  0.00000000e+00  8.96430949e-11 
-9.00000000e-01  0.00000000e+00  9.43382918e-11 
-9.20000000e-01  0.00000000e+00  9.92989964e-11 
-9.40000000e-01  0.00000000e+00  1.04528294e-10 
-9.60000000e-01  0.00000000e+00  1.10029805e-10 
-9.80000000e-01  0.00000000e+00  1.15807638e-10 
-1.00000000e+00  0.00000000e+00  1.21866351e-10 
-1.02000000e+00  0.00000000e+00  1.28210915e-10 
-1.04000000e+00  0.00000000e+00  1.34846682e-10 
-1.06000000e+00  0.00000000e+00  1.41779376e-10 
-1.08000000e+00  0.00000000e+00  1.49015136e-10 
-1.10000000e+00  0.00000000e+00  1.56560869e-10 
-1.12000000e+00  0.00000000e+00  1.64427882e-10 
-1.14000000e+00  0.00000000e+00  1.72679883e-10 
-1.16000000e+00  0.00000000e+00  1.81280430e-10 
-1.18000000e+00  0.00000000e+00  1.90218396e-10 
-1.20000000e+00  0.00000000e+00  1.99514478e-10 
 0.00000000e+00 -3.00000000e-01 -4.94772863e-09 
-2.00000000e-02 -3.00000000e-01  3.08722582e-07 
-4.00000000e-02 -3.00000000e-01  4.17804351e-07 
-6.00000000e-02 -3.00000000e-01  4.58608945e-07 
-8.00000000e-02 -3.00000000e-01  4.81458549e-07 
-1.00000000e-01 -3.00000000e-01  4.98803049e-07 
-1.20000000e-01 -3.00000000e-01  5.14026282e-07 
-1.40000000e-01 -3.00000000e-01  5.28269807e-07 
-1.60000000e-01 -3.00000000e-01  5.41998657e-07 
-1.80000000e-01 -3.00000000e-01  5.55432335e-07 
-2.00000000e-01 -3.00000000e-01  5.68687044e-07 
-2.20000000e-01 -3.00000000e-01  5.81830113e-07 
-2.40000000e-01 -3.00000000e-01  5.94903459e-07 
-2.60000000e-01 -3.00000000e-01  6.07934700e-07 
-2.80000000e-01 -3.00000000e-01  6.20942880e-07 
-3.00000000e-01 -3.00000000e-01  6.33941605e-07 
-3.20000000e-01 -3.00000000e-01  6.46940872e-07 
-3.40000000e-01 -3.00000000e-01  6.59948188e-07 
-3.60000000e-01 -3.00000000e-01  6.72969284e-07 
-3.80000000e-01 -3.00000000e-01  6.86008591e-07 
-4.00000000e-01 -3.00000000e-01  6.99069567e-07 
-4.20000000e-01 -3.00000000e-01  7.12154926e-07 
-4.40000000e-01 -3.00000000e-01  7.25266807e-07 
-4.60000000e-01 -3.00000000e-01  7.38392544e-07 
-4.80000000e-01 -3.00000000e-01  7.51561559e-07 
-5.00000000e-01 -3.00000000e-01  7.64761285e-07 
-5.20000000e-01 -3.00000000e-01  7.77992509e-07 
-5.40000000e-01 -3.00000000e-01  7.91255834e-07 
-5.60000000e-01 -3.00000000e-01  8.04551718e-07 
-5.80000000e-01 -3.00000000e-01  8.17880499e-07 
-6.00000000e-01 -3.00000000e-01  8.31242417e-07 
-6.20000000e-01 -3.00000000e-01  8.44637633e-07 
-6.40000000e-01 -3.00000000e-01  8.58066246e-07 
-6.60000000e-01 -3.00000000e-01  8.71528303e-07 
-6.80000000e-01 -3.00000000e-01  8.85023814e-07 
-7.00000000e-01 -3.00000000e-01  8.98552758e-07 
-7.20000000e-01 -3.00000000e-01  9.12115092e-07 
-7.40000000e-01 -3.00000000e-01  9.25710763e-07 
-7.60000000e-01 -3.00000000e-01  9.39339707e-07 
-7.80000000e-01 -3.00000000e-01  9.53001863e-07 
-8.00000000e-01 -3.00000000e-01  9.66697172e-07 
-8.20000000e-01 -3.00000000e-01  9.80425584e-07 
-8.40000000e-01 -3.00000000e-01  9.94187067e-07 
-8.60000000e-01 -3.00000000e-01  1.00798160e-06 
-8.80000000e-01 -3.00000000e-01  1.02180920e-06 
-9.00000000e-01 -3.00000000e-01  1.03566989e-06 
-9.20000000e-01 -3.00000000e-01  1.04956374e-06 
-9.40000000e-01 -3.00000000e-01  1.06349083e-06 
-9.60000000e-01 -3.00000000e-01  1.07745131e-06 
-9.80000000e-01 -3.00000000e-01  1.09144533e-06 
-1.00000000e+00 -3.00000000e-01  1.10547311e-06 
-1.02000000e+00 -3.00000000e-01  1.11953489e-06 
-1.04000000e+00 -3.00000000e-01  1.13363098e-06 
-1.06000000e+00 -3.00000000e-01  1.14776174e-06 
-1.08000000e+00 -3.00000000e-01  1.16192756e-06 
-1.10000000e+00 -3.00000000e-01  1.17612894e-06 
-1.12000000e+00 -3.00000000e-01  1.19036641e-06 
-1.14000000e+00 -3.00000000e-01  1.20464062e-06 
-1.16000000e+00 -3.00000000e-01  1.21895233e-06 
-1.18000000e+00 -3.00000000e-01  1.23330243e-06 
-1.20000000e+00 -3.00000000e-01  1.24769201e-06 
 0.00000000e+00 -6.00000000e-01 -7.93111977e-08 
-2.00000000e-02 -6.00000000e-01  8.83007647e-05 
-4.00000000e-02 -6.00000000e-01  1.60308977e-04 
-6.00000000e-02 -6.00000000e-01  2.16624938e-04 
-8.00000000e-02 -6.00000000e-01  2.58319894e-04 
-1.00000000e-01 -6.00000000e-01  2.87173008e-04 
-1.20000000e-01 -6.00000000e-01  3.05894700e-04 
-1.40000000e-01 -6.00000000e-01  3.17746200e-04 
-1.60000000e-01 -6.00000000e-01  3.25581219e-04 
-1.80000000e-01 -6.00000000e-01  3.31263526e-04 
-2.00000000e-01 -6.00000000e-01  3.35803479e-04 
-2.20000000e-01 -6.00000000e-01  3.39711769e-04 
-2.40000000e-01 -6.00000000e-01  3.43248574e-04 
-2.60000000e-01 -6.00000000e-01  3.46552529e-04 
-2.80000000e-01 -6.00000000e-01  3.49701836e-04 
-3.00000000e-01 -6.00000000e-01  3.52743209e-04 
-3.20000000e-01 -6.00000000e-01  3.55706073e-04 
-3.40000000e-01 -6.00000000e-01  3.58609859e-04 
-3.60000000e-01 -6.00000000e-01  3.61467941e-04 
-3.80000000e-01 -6.00000000e-01  3.64289856e-04 
-4.00000000e-01 -6.00000000e-01  3.67082622e-04 
-4.20000000e-01 -6.00000000e-01  3.69851539e-04 
-4.40000000e-01 -6.00000000e-01  3.72600700e-04 
-4.60000000e-01 -6.00000000e-01  3.75333331e-04 
-4.80000000e-01 -6.00000000e-01  3.78052018e-04 
-5.00000000e-01 -6.00000000e-01  3.80758860e-04 
-5.20000000e-01 -6.00000000e-01  3.83455587e-04 
-5.40000000e-01 -6.00000000e-01  3.86143636e-04 
-5.60000000e-01 -6.00000000e-01  3.88824218e-04 
-5.80000000e-01 -6.00000000e-01  3.91498354e-04 
-6.00000000e-01 -6.00000000e-01  3.94166919e-04 
-6.20000000e-01 -6.00000000e-01  3.96830662e-04 
-6.40000000e-01 -6.00000000e-01  3.99490231e-04 
-6.60000000e-01 -6.00000000e-01  4.02146190e-04 
-6.80000000e-01 -6.00000000e-01  4.04799031e-04 
-7.00000000e-01 -6.00000000e-01  4.07449183e-04 
-7.20000000e-01 -6.00000000e-01  4.10097029e-04 
-7.40000000e-01 -6.00000000e-01  4.12743838e-04 
-7.60000000e-01 -6.00000000e-01  4.15387903e-04 
-7.80000000e-01 -6.00000000e-01  4.18030588e-04 
-8.00000000e-01 -6.00000000e-01  4.20672134e-04 
-8.20000000e-01 -6.00000000e-01  4.23312765e-04 
-8.40000000e-01 -6.00000000e-01  4.25952687e-04 
-8.60000000e-01 -6.00000000e-01  4.28592092e-04 
-8.80000000e-01 -6.00000000e-01  4.31231162e-04 
-9.00000000e-01 -6.00000000e-01  4.33870070e-04 
-9.20000000e-01 -6.00000000e-01  4.36508987e-04 
-9.40000000e-01 -6.00000000e-01  4.39148077e-04 
-9.60000000e-01 -6.00000000e-01  4.41787505e-04 
-9.80000000e-01 -6.00000000e-01  4.44427438e-04 
-1.00000000e+00 -6.00000000e-01  4.47068045e-04 
-1.02000000e+00 -6.00000000e-01  4.49709496e-04 
-1.04000000e+00 -6.00000000e-01  4.52351971e-04 
-1.06000000e+00 -6.00000000e-01  4.54995654e-04 
-1.08000000e+00 -6.00000000e-01  4.57640738e-04 
-1.10000000e+00 -6.00000000e-01  4.60287422e-04 
-1.12000000e+00 -6.00000000e-01  4.62935919e-04 
-1.14000000e+00 -6.00000000e-01  4.65586451e-04 
-1.16000000e+00 -6.00000000e-01  4.68239254e-04 
-1.18000000e+00 -6.00000000e-01  4.70894581e-04 
-1.20000000e+00 -6.00000000e-01  4.73552700e-04 
 0.00000000e+00 -9.00000000e-01 -9.25748039e-07 
-2.00000000e-02 -9.00000000e-01  2.54653778e-04 
-4.00000000e-02 -9.00000000e-01  4.93245260e-04 
-6.00000000e-02 -9.00000000e-01  7.15060000e-04 
-8.00000000e-02 -9.00000000e-01  9.20312571e-04 
-1.00000000e-01 -9.00000000e-01  1.10922346e-03 
-1.20000000e-01 -9.00000000e-01  1.28202292e-03 
-1.40000000e-01 -9.00000000e-01  1.43895685e-03 
-1.60000000e-01 -9.00000000e-01  1.58029560e-03 
-1.80000000e-01 -9.00000000e-01  1.70634777e-03 
-2.00000000e-01 -9.00000000e-01  1.81748149e-03 
-2.20000000e-01 -9.00000000e-01  1.91415705e-03 
-2.40000000e-01 -9.00000000e-01  1.99697503e-03 
-2.60000000e-01 -9.00000000e-01  2.06674120e-03 
-2.80000000e-01 -9.00000000e-01  2.12453839e-03 
-3.00000000e-01 -9.00000000e-01  2.17177299e-03 
-3.20000000e-01 -9.00000000e-01  2.21014075e-03 
-3.40000000e-01 -9.00000000e-01  2.24147464e-03 
-3.60000000e-01 -9.00000000e-01  2.26751710e-03 
