 v-sweep         v(3)            i(vd)          
-6.00000000e-01  0.00000000e+00 -1.45598785e-08 
-5.80000000e-01  0.00000000e+00 -1.27065748e-08 
-5.60000000e-01  0.00000000e+00 -1.10738904e-08 
-5.40000000e-01  0.00000000e+00 -9.63730823e-09 
-5.20000000e-01  0.00000000e+00 -8.37493007e-09 
-5.00000000e-01  0.00000000e+00 -7.26722568e-09 
-4.80000000e-01  0.00000000e+00 -6.29681598e-09 
-4.60000000e-01  0.00000000e+00 -5.44829249e-09 
-4.40000000e-01  0.00000000e+00 -4.70807836e-09 
-4.20000000e-01  0.00000000e+00 -4.06434124e-09 
-4.00000000e-01  0.00000000e+00 -3.50697549e-09 
-3.80000000e-01  0.00000000e+00 -3.02768352e-09 
-3.60000000e-01  0.00000000e+00 -2.62020438e-09 
-3.40000000e-01  0.00000000e+00 -2.28076778e-09 
-3.20000000e-01  0.00000000e+00 -2.00889909e-09 
-3.00000000e-01  0.00000000e+00 -1.80877572e-09 
-2.80000000e-01  0.00000000e+00 -1.69145432e-09 
-2.60000000e-01  0.00000000e+00 -1.67847584e-09 
-2.40000000e-01  0.00000000e+00 -1.80765043e-09 
-2.20000000e-01  0.00000000e+00 -2.14228708e-09 
-2.00000000e-01  0.00000000e+00 -2.78585265e-09 
-1.80000000e-01  0.00000000e+00 -3.90515923e-09 
-1.60000000e-01  0.00000000e+00 -5.76688529e-09 
-1.40000000e-01  0.00000000e+00 -8.79482279e-09 
-1.20000000e-01  0.00000000e+00 -1.36591057e-08 
-1.00000000e-01  0.00000000e+00 -2.14143445e-08 
-8.00000000e-02  0.00000000e+00 -3.37117266e-08 
-6.00000000e-02  0.00000000e+00 -5.31214997e-08 
-4.00000000e-02  0.00000000e+00 -8.36175820e-08 
-2.00000000e-02  0.00000000e+00 -1.31295907e-07 
 1.73472348e-16  0.00000000e+00 -2.05422711e-07 
 2.00000000e-02  0.00000000e+00 -3.19938088e-07 
 4.00000000e-02  0.00000000e+00 -4.95573685e-07 
 6.00000000e-02  0.00000000e+00 -7.62782815e-07 
 8.00000000e-02  0.00000000e+00 -1.16573169e-06 
 1.00000000e-01  0.00000000e+00 -1.76767161e-06 
 1.20000000e-01  0.00000000e+00 -2.65810952e-06 
 1.40000000e-01  0.00000000e+00 -3.96230405e-06 
 1.60000000e-01  0.00000000e+00 -5.85362247e-06 
 1.80000000e-01  0.00000000e+00 -8.56898965e-06 
 2.00000000e-01  0.00000000e+00 -1.24266852e-05 
 2.20000000e-01  0.00000000e+00 -1.78437365e-05 
 2.40000000e-01  0.00000000e+00 -2.53471368e-05 
 2.60000000e-01  0.00000000e+00 -3.55698620e-05 
 2.80000000e-01  0.00000000e+00 -4.92209446e-05 
 3.00000000e-01  0.00000000e+00 -6.70211187e-05 
 3.20000000e-01  0.00000000e+00 -8.96039290e-05 
 3.40000000e-01  0.00000000e+00 -1.17397144e-04 
 3.60000000e-01  0.00000000e+00 -1.50503003e-04 
 3.80000000e-01  0.00000000e+00 -1.88651641e-04 
 4.00000000e-01  0.00000000e+00 -2.31257044e-04 
 4.20000000e-01  0.00000000e+00 -2.77509913e-04 
 4.40000000e-01  0.00000000e+00 -3.26506898e-04 
 4.60000000e-01  0.00000000e+00 -3.77360486e-04 
 4.80000000e-01  0.00000000e+00 -4.29269442e-04 
 5.00000000e-01  0.00000000e+00 -4.81552064e-04 
 5.20000000e-01  0.00000000e+00 -5.33653405e-04 
 5.40000000e-01  0.00000000e+00 -5.85137530e-04 
 5.60000000e-01  0.00000000e+00 -6.35672698e-04 
 5.80000000e-01  0.00000000e+00 -6.85014329e-04 
 6.00000000e-01  0.00000000e+00 -7.32988469e-04 
 6.20000000e-01  0.00000000e+00 -7.79477032e-04 
 6.40000000e-01  0.00000000e+00 -8.24405317e-04 
 6.60000000e-01  0.00000000e+00 -8.67731792e-04 
 6.80000000e-01  0.00000000e+00 -9.09439961e-04 
 7.00000000e-01  0.00000000e+00 -9.49531978e-04 
 7.20000000e-01  0.00000000e+00 -9.88023730e-04 
 7.40000000e-01  0.00000000e+00 -1.02494106e-03 
 7.60000000e-01  0.00000000e+00 -1.06031693e-03 
 7.80000000e-01  0.00000000e+00 -1.09418922e-03 
 8.00000000e-01  0.00000000e+00 -1.12659915e-03 
 8.20000000e-01  0.00000000e+00 -1.15759007e-03 
 8.40000000e-01  0.00000000e+00 -1.18720650e-03 
 8.60000000e-01  0.00000000e+00 -1.21549353e-03 
 8.80000000e-01  0.00000000e+00 -1.24249623e-03 
 9.00000000e-01  0.00000000e+00 -1.26825938e-03 
 9.20000000e-01  0.00000000e+00 -1.29282710e-03 
 9.40000000e-01  0.00000000e+00 -1.31624272e-03 
 9.60000000e-01  0.00000000e+00 -1.33854859e-03 
 9.80000000e-01  0.00000000e+00 -1.35978600e-03 
 1.00000000e+00  0.00000000e+00 -1.37999509e-03 
 1.02000000e+00  0.00000000e+00 -1.39921480e-03 
 1.04000000e+00  0.00000000e+00 -1.41748286e-03 
 1.06000000e+00  0.00000000e+00 -1.43483575e-03 
 1.08000000e+00  0.00000000e+00 -1.45130872e-03 
 1.10000000e+00  0.00000000e+00 -1.46693575e-03 
 1.12000000e+00  0.00000000e+00 -1.48174960e-03 
 1.14000000e+00  0.00000000e+00 -1.49578181e-03 
 1.16000000e+00  0.00000000e+00 -1.50906269e-03 
 1.18000000e+00  0.00000000e+00 -1.52162137e-03 
 1.20000000e+00  0.00000000e+00 -1.53348582e-03 
-6.00000000e-01 -3.00000000e-01 -1.45777534e-08 
-5.80000000e-01 -3.00000000e-01 -1.27243593e-08 
-5.60000000e-01 -3.00000000e-01 -1.10915303e-08 
-5.40000000e-01 -3.00000000e-01 -9.65471695e-09 
-5.20000000e-01 -3.00000000e-01 -8.39196915e-09 
-5.00000000e-01 -3.00000000e-01 -7.28367376e-09 
